Unnamed: 0,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,DATE
109,2DJX,C,12 20 2024,00355 580,46.6838,1474,07 03 2024
110,2DJX,P,12 20 2024,00355 580,3.1479,1474,07 03 2024
111,2DJX,C,12 20 2024,00356 360,45.9517,1180,07 03 2024
112,2DJX,P,12 20 2024,00356 360,3.1771,1180,07 03 2024
113,2DJX,C,12 20 2024,00359 140,43.3989,2930,07 03 2024
114,2DJX,P,12 20 2024,00359 140,3.3374,2930,07 03 2024
115,2DJX,C,12 20 2024,00359 160,43.3814,1830,07 03 2024
116,2DJX,P,12 20 2024,00359 160,3.3394,1830,07 03 2024
117,2DJX,C,12 20 2024,00369 260,34.7788,855,07 03 2024
118,2DJX,P,12 20 2024,00369 260,4.5936,855,07 03 2024
119,2DJX,C,12 20 2024,00374 800,30.2920,2768,07 03 2024
120,2DJX,P,12 20 2024,00374 800,5.5134,2768,07 03 2024
121,2DJX,C,12 20 2024,00374 910,30.2047,2768,07 03 2024
122,2DJX,P,12 20 2024,00374 910,5.5335,2768,07 03 2024
123,2DJX,C,12 20 2024,00375 040,30.1017,6229,07 03 2024
124,2DJX,P,12 20 2024,00375 040,5.5574,6229,07 03 2024
125,2DJX,C,12 20 2024,00380 850,25.6115,2719,07 03 2024
126,2DJX,P,12 20 2024,00380 850,6.7374,2719,07 03 2024
127,2DJX,C,12 20 2024,00383 340,23.7591,4838,07 03 2024
128,2DJX,P,12 20 2024,00383 340,7.3150,4838,07 03 2024
129,2DJX,C,12 20 2024,00385 640,22.0833,1342,07 03 2024
130,2DJX,P,12 20 2024,00385 640,7.8838,1342,07 03 2024
131,2DJX,C,12 20 2024,00391 600,17.9590,5888,07 03 2024
132,2DJX,P,12 20 2024,00391 600,9.5761,5888,07 03 2024
133,2DJX,C,12 20 2024,00394 630,16.0620,2600,07 03 2024
134,2DJX,P,12 20 2024,00394 630,10.6361,2600,07 03 2024
135,2DJX,C,12 20 2024,00396 790,14.7096,1297,07 03 2024
136,2DJX,P,12 20 2024,00396 790,11.3917,1297,07 03 2024
137,2DJX,C,12 20 2024,00397 430,14.3112,1296,07 03 2024
138,2DJX,P,12 20 2024,00397 430,11.6179,1296,07 03 2024
139,2DJX,C,12 20 2024,00397 830,14.0652,517,07 03 2024
140,2DJX,P,12 20 2024,00397 830,11.7623,517,07 03 2024
141,2DJX,C,12 20 2024,00399 000,13.3554,1935,07 03 2024
142,2DJX,P,12 20 2024,00399 000,12.1943,1935,07 03 2024
143,2DJX,C,12 20 2024,00399 510,13.0505,3092,07 03 2024
144,2DJX,P,12 20 2024,00399 510,12.3871,3092,07 03 2024
145,2DJX,C,12 20 2024,00399 530,13.0386,5156,07 03 2024
146,2DJX,P,12 20 2024,00399 530,12.3947,5156,07 03 2024
147,2DJX,C,12 20 2024,00399 730,12.9198,4777,07 03 2024
148,2DJX,P,12 20 2024,00399 730,12.4711,4777,07 03 2024
149,2DJX,C,12 20 2024,00400 010,12.7547,1000,07 03 2024
150,2DJX,C,12 20 2024,00400 700,12.3805,4114,07 03 2024
151,2DJX,P,12 20 2024,00400 700,12.8785,4114,07 03 2024
152,2DJX,C,12 20 2024,00402 530,11.4149,512,07 03 2024
153,2DJX,P,12 20 2024,00402 530,13.6989,512,07 03 2024
154,2DJX,C,12 20 2024,00420 010,4.5724,825,07 03 2024
155,2DJX,C,01 17 2025,00400 000,14.7473,600,07 03 2024
156,2DJX,C,06 20 2025,00416 080,14.8708,1379,07 03 2024
157,2DJX,P,06 20 2025,00416 080,23.4340,1379,07 03 2024
158,2DJX,C,12 19 2025,00258 950,147.9774,4024,07 03 2024
159,2DJX,P,12 19 2025,00258 950,4.1302,4024,07 03 2024
160,2DJX,C,12 19 2025,00291 590,118.3558,983,07 03 2024
161,2DJX,P,12 19 2025,00291 590,4.9803,983,07 03 2024
162,2DJX,C,12 19 2025,00299 210,111.4405,1285,07 03 2024
163,2DJX,P,12 19 2025,00299 210,5.1787,1285,07 03 2024
164,2DJX,P,12 19 2025,00310 010,5.4600,600,07 03 2024
165,2DJX,C,12 19 2025,00322 580,90.2981,822,07 03 2024
166,2DJX,P,12 19 2025,00322 580,5.8537,822,07 03 2024
167,2DJX,C,12 19 2025,00330 070,83.7028,596,07 03 2024
168,2DJX,P,12 19 2025,00330 070,6.2508,596,07 03 2024
169,2DJX,C,12 19 2025,00331 060,82.9084,592,07 03 2024
170,2DJX,P,12 19 2025,00331 060,6.3807,592,07 03 2024
171,2DJX,C,12 19 2025,00331 670,82.4213,614,07 03 2024
172,2DJX,P,12 19 2025,00331 670,6.4631,614,07 03 2024
173,2DJX,C,12 19 2025,00334 600,80.0817,587,07 03 2024
174,2DJX,P,12 19 2025,00334 600,6.8587,587,07 03 2024
175,2DJX,C,12 19 2025,00334 610,80.0737,587,07 03 2024
176,2DJX,P,12 19 2025,00334 610,6.8601,587,07 03 2024
177,2DJX,C,12 19 2025,00336 260,78.7561,3333,07 03 2024
178,2DJX,P,12 19 2025,00336 260,7.0829,3333,07 03 2024
179,2DJX,C,12 19 2025,00336 300,78.7242,291,07 03 2024
180,2DJX,P,12 19 2025,00336 300,7.0883,291,07 03 2024
181,2DJX,C,12 19 2025,00340 560,75.3225,1428,07 03 2024
182,2DJX,P,12 19 2025,00340 560,7.6636,1428,07 03 2024
183,2DJX,C,12 19 2025,00341 180,74.8274,1716,07 03 2024
184,2DJX,P,12 19 2025,00341 180,7.7473,1716,07 03 2024
185,2DJX,C,12 19 2025,00342 030,74.1486,1431,07 03 2024
186,2DJX,P,12 19 2025,00342 030,7.8621,1431,07 03 2024
187,2DJX,C,12 19 2025,00342 230,73.9889,576,07 03 2024
188,2DJX,P,12 19 2025,00342 230,7.8891,576,07 03 2024
189,2DJX,C,12 19 2025,00346 190,70.8403,1410,07 03 2024
190,2DJX,P,12 19 2025,00346 190,8.4373,1410,07 03 2024
191,2DJX,C,12 19 2025,00347 240,70.0119,1434,07 03 2024
192,2DJX,P,12 19 2025,00347 240,8.5893,1434,07 03 2024
193,2DJX,C,12 19 2025,00347 320,69.9490,1004,07 03 2024
194,2DJX,P,12 19 2025,00347 320,8.6010,1004,07 03 2024
195,2DJX,C,12 19 2025,00356 070,63.4039,1407,07 03 2024
196,2DJX,P,12 19 2025,00356 070,10.2246,1407,07 03 2024
197,2DJX,C,12 19 2025,00356 170,63.3294,758,07 03 2024
198,2DJX,P,12 19 2025,00356 170,10.2434,758,07 03 2024
199,2DJX,C,12 19 2025,00356 610,63.0016,418,07 03 2024
200,2DJX,P,12 19 2025,00356 610,10.3264,418,07 03 2024
201,2DJX,C,12 19 2025,00358 970,61.2433,700,07 03 2024
202,2DJX,P,12 19 2025,00358 970,10.7713,700,07 03 2024
203,2DJX,C,12 19 2025,00359 500,60.8484,420,07 03 2024
204,2DJX,P,12 19 2025,00359 500,10.8712,420,07 03 2024
205,2DJX,C,12 19 2025,00360 320,60.2375,9620,07 03 2024
206,2DJX,P,12 19 2025,00360 320,11.0258,9620,07 03 2024
207,2DJX,C,12 19 2025,00362 300,58.7623,295,07 03 2024
208,2DJX,P,12 19 2025,00362 300,11.3991,295,07 03 2024
209,2DJX,C,12 19 2025,00362 640,58.5090,442,07 03 2024
210,2DJX,P,12 19 2025,00362 640,11.4632,442,07 03 2024
211,2DJX,C,12 19 2025,00362 760,58.4196,1184,07 03 2024
212,2DJX,P,12 19 2025,00362 760,11.4858,1184,07 03 2024
213,2DJX,C,12 19 2025,00363 110,58.1588,3670,07 03 2024
214,2DJX,P,12 19 2025,00363 110,11.5518,3670,07 03 2024
215,2DJX,C,12 19 2025,00363 240,58.0619,2936,07 03 2024
216,2DJX,P,12 19 2025,00363 240,11.5763,2936,07 03 2024
217,2DJX,C,12 19 2025,00363 910,57.5628,862,07 03 2024
218,2DJX,P,12 19 2025,00363 910,11.7026,862,07 03 2024
219,2DJX,C,12 19 2025,00365 360,56.4824,1327,07 03 2024
220,2DJX,P,12 19 2025,00365 360,11.9760,1327,07 03 2024
221,2DJX,C,12 19 2025,00365 420,56.4377,3408,07 03 2024
222,2DJX,P,12 19 2025,00365 420,11.9873,3408,07 03 2024
223,2DJX,C,12 19 2025,00367 190,55.1190,862,07 03 2024
224,2DJX,P,12 19 2025,00367 190,12.3210,862,07 03 2024
225,2DJX,C,12 19 2025,00368 310,54.2846,1764,07 03 2024
226,2DJX,P,12 19 2025,00368 310,12.5321,1764,07 03 2024
227,2DJX,C,12 19 2025,00369 840,53.1545,284,07 03 2024
228,2DJX,P,12 19 2025,00369 840,12.8304,284,07 03 2024
229,2DJX,C,12 19 2025,00370 000,53.0369,1250,07 03 2024
230,2DJX,C,12 19 2025,00370 150,52.9269,853,07 03 2024
231,2DJX,P,12 19 2025,00370 150,12.8922,853,07 03 2024
232,2DJX,C,12 19 2025,00371 880,51.6616,717,07 03 2024
233,2DJX,P,12 19 2025,00371 880,13.2420,717,07 03 2024
234,2DJX,C,12 19 2025,00377 430,47.6606,1981,07 03 2024
235,2DJX,P,12 19 2025,00377 430,14.4223,1981,07 03 2024
236,2DJX,C,12 19 2025,00396 770,35.1702,1067,07 03 2024
237,2DJX,P,12 19 2025,00396 770,19.9870,1067,07 03 2024
238,2DJX,C,12 19 2025,00405 190,29.8447,1302,07 03 2024
239,2DJX,P,12 19 2025,00405 190,22.5221,1302,07 03 2024
240,2DJX,C,12 19 2025,00405 270,29.7943,1302,07 03 2024
241,2DJX,P,12 19 2025,00405 270,22.5464,1302,07 03 2024
242,2DJX,C,12 19 2025,00408 100,28.0278,1942,07 03 2024
243,2DJX,P,12 19 2025,00408 100,23.4218,1942,07 03 2024
244,2DJX,C,12 19 2025,00408 930,27.5159,4909,07 03 2024
245,2DJX,P,12 19 2025,00408 930,23.6848,4909,07 03 2024
246,2DJX,C,12 19 2025,00409 600,27.1048,2587,07 03 2024
247,2DJX,P,12 19 2025,00409 600,23.8992,2587,07 03 2024
248,2DJX,C,12 19 2025,00409 730,27.0252,2579,07 03 2024
249,2DJX,P,12 19 2025,00409 730,23.9410,2579,07 03 2024
250,2DJX,C,12 19 2025,00409 740,27.0192,1935,07 03 2024
251,2DJX,P,12 19 2025,00409 740,23.9443,1935,07 03 2024
252,2DJX,C,12 19 2025,00410 470,26.6174,3092,07 03 2024
253,2DJX,P,12 19 2025,00410 470,24.2240,3092,07 03 2024
254,2DJX,C,12 19 2025,00411 290,26.1963,1286,07 03 2024
255,2DJX,P,12 19 2025,00411 290,24.5685,1286,07 03 2024
256,2DJX,C,12 19 2025,00417 900,22.9323,2536,07 03 2024
257,2DJX,P,12 19 2025,00417 900,27.4753,2536,07 03 2024
258,2DJX,C,12 18 2026,00332 330,93.7026,2350,07 03 2024
259,2DJX,P,12 18 2026,00332 330,10.4373,2350,07 03 2024
260,2DJX,C,12 18 2026,00333 160,93.0791,986,07 03 2024
261,2DJX,P,12 18 2026,00333 160,10.5594,986,07 03 2024
262,2DJX,C,12 18 2026,00339 950,87.9787,870,07 03 2024
263,2DJX,P,12 18 2026,00339 950,11.5580,870,07 03 2024
264,2DJX,C,12 18 2026,00341 950,86.4763,1296,07 03 2024
265,2DJX,P,12 18 2026,00341 950,11.8521,1296,07 03 2024
266,2DJX,C,12 18 2026,00344 600,84.4858,791,07 03 2024
267,2DJX,P,12 18 2026,00344 600,12.2418,791,07 03 2024
268,2DJX,C,12 18 2026,00347 610,82.2248,864,07 03 2024
269,2DJX,P,12 18 2026,00347 610,12.6845,864,07 03 2024
270,2DJX,C,12 18 2026,00348 500,81.5562,1180,07 03 2024
271,2DJX,P,12 18 2026,00348 500,12.8154,1180,07 03 2024
272,2DJX,C,12 18 2026,00353 120,78.2232,991,07 03 2024
273,2DJX,P,12 18 2026,00353 120,13.6322,991,07 03 2024
274,2DJX,C,12 18 2026,00353 140,78.2091,288,07 03 2024
275,2DJX,P,12 18 2026,00353 140,13.6360,288,07 03 2024
276,2DJX,C,12 18 2026,00353 860,77.7024,710,07 03 2024
277,2DJX,P,12 18 2026,00353 860,13.7760,710,07 03 2024
278,2DJX,C,12 18 2026,00354 490,77.2599,3579,07 03 2024
279,2DJX,P,12 18 2026,00354 490,13.8994,3579,07 03 2024
280,2DJX,C,12 18 2026,00358 900,74.1746,281,07 03 2024
281,2DJX,P,12 18 2026,00358 900,14.7753,281,07 03 2024
282,2DJX,C,12 18 2026,00358 970,74.1259,561,07 03 2024
283,2DJX,P,12 18 2026,00358 970,14.7895,561,07 03 2024
284,2DJX,C,12 18 2026,00359 340,73.8689,749,07 03 2024
285,2DJX,P,12 18 2026,00359 340,14.8648,749,07 03 2024
286,2DJX,C,12 18 2026,00359 470,73.7787,701,07 03 2024
287,2DJX,P,12 18 2026,00359 470,14.8914,701,07 03 2024
288,2DJX,C,12 18 2026,00359 670,73.6400,1211,07 03 2024
289,2DJX,P,12 18 2026,00359 670,14.9323,1211,07 03 2024
290,2DJX,C,12 18 2026,00362 990,71.4054,426,07 03 2024
291,2DJX,P,12 18 2026,00362 990,15.6799,426,07 03 2024
292,2DJX,C,12 18 2026,00363 350,71.1655,832,07 03 2024
293,2DJX,P,12 18 2026,00363 350,15.7634,832,07 03 2024
294,2DJX,C,12 18 2026,00366 710,68.9422,550,07 03 2024
295,2DJX,P,12 18 2026,00366 710,16.5581,550,07 03 2024
296,2DJX,C,12 18 2026,00368 270,67.9200,590,07 03 2024
297,2DJX,P,12 18 2026,00368 270,16.9372,590,07 03 2024
298,2DJX,C,12 18 2026,00368 610,67.6995,3298,07 03 2024
299,2DJX,P,12 18 2026,00368 610,17.0221,3298,07 03 2024
300,2DJX,C,12 18 2026,00368 740,67.6154,1095,07 03 2024
301,2DJX,P,12 18 2026,00368 740,17.0548,1095,07 03 2024
302,2DJX,C,12 18 2026,00369 240,67.2921,727,07 03 2024
303,2DJX,P,12 18 2026,00369 240,17.1805,727,07 03 2024
304,2DJX,C,12 18 2026,00370 000,66.8005,400,07 03 2024
305,2DJX,C,12 18 2026,00372 470,65.2030,575,07 03 2024
306,2DJX,P,12 18 2026,00372 470,17.9927,575,07 03 2024
307,2DJX,C,12 18 2026,00373 640,64.4463,543,07 03 2024
308,2DJX,P,12 18 2026,00373 640,18.2869,543,07 03 2024
309,2DJX,C,12 18 2026,00383 900,57.8103,573,07 03 2024
310,2DJX,P,12 18 2026,00383 900,20.8668,573,07 03 2024
311,2DJX,C,12 18 2026,00385 150,57.0019,576,07 03 2024
312,2DJX,P,12 18 2026,00385 150,21.1812,576,07 03 2024
313,2DJX,C,12 18 2026,00389 670,54.0785,569,07 03 2024
314,2DJX,P,12 18 2026,00389 670,22.3177,569,07 03 2024
315,2DJX,C,12 18 2026,00391 640,52.8043,1836,07 03 2024
316,2DJX,P,12 18 2026,00391 640,22.8131,1836,07 03 2024
317,2DJX,C,12 18 2026,00404 280,45.0267,2665,07 03 2024
318,2DJX,P,12 18 2026,00404 280,26.3892,2665,07 03 2024
319,2DJX,C,12 18 2026,00405 320,44.4388,3597,07 03 2024
320,2DJX,P,12 18 2026,00405 320,26.7354,3597,07 03 2024
321,2DJX,C,12 18 2026,00413 120,40.1409,6265,07 03 2024
322,2DJX,P,12 18 2026,00413 120,29.4437,6265,07 03 2024
323,2DJX,C,12 18 2026,00415 710,38.7581,3957,07 03 2024
324,2DJX,P,12 18 2026,00415 710,30.3873,3957,07 03 2024
325,2DJX,C,12 18 2026,00419 070,36.9978,1962,07 03 2024
326,2DJX,P,12 18 2026,00419 070,31.6451,1962,07 03 2024
327,2DJX,C,12 18 2026,00420 400,36.3131,3876,07 03 2024
328,2DJX,P,12 18 2026,00420 400,32.1550,3876,07 03 2024
329,2DJX,C,12 18 2026,00421 010,36.0026,1682,07 03 2024
330,2DJX,P,12 18 2026,00421 010,32.3925,1682,07 03 2024
331,2DJX,C,12 18 2026,00421 740,35.6328,777,07 03 2024
332,2DJX,P,12 18 2026,00421 740,32.6783,777,07 03 2024
333,2DJX,C,12 18 2026,00450 000,22.8096,175,07 03 2024
334,2DJX,C,03 19 2027,00419 210,39.8458,2356,07 03 2024
335,2DJX,P,03 19 2027,00419 210,32.2832,2356,07 03 2024
336,2DJX,P,12 17 2027,00273 000,7.5969,100,07 03 2024
337,2DJX,C,12 17 2027,00334 270,101.5856,1026,07 03 2024
338,2DJX,P,12 17 2027,00334 270,13.6971,1026,07 03 2024
339,2DJX,C,12 17 2027,00343 420,95.2150,831,07 03 2024
340,2DJX,P,12 17 2027,00343 420,15.2482,831,07 03 2024
341,2DJX,C,12 17 2027,00346 790,92.8687,1304,07 03 2024
342,2DJX,P,12 17 2027,00346 790,15.8194,1304,07 03 2024
343,2DJX,C,12 17 2027,00356 290,86.2545,793,07 03 2024
344,2DJX,P,12 17 2027,00356 290,17.4299,793,07 03 2024
345,2DJX,C,12 17 2027,00356 480,86.1222,952,07 03 2024
346,2DJX,P,12 17 2027,00356 480,17.4621,952,07 03 2024
347,2DJX,C,12 17 2027,00363 300,81.6746,604,07 03 2024
348,2DJX,P,12 17 2027,00363 300,18.9189,604,07 03 2024
349,2DJX,C,12 17 2027,00366 150,79.9582,1364,07 03 2024
350,2DJX,P,12 17 2027,00366 150,19.6699,1364,07 03 2024
351,2DJX,C,12 17 2027,00372 620,76.1566,1196,07 03 2024
352,2DJX,P,12 17 2027,00372 620,21.4697,1196,07 03 2024
353,2DJX,C,12 17 2027,00373 380,75.7100,918,07 03 2024
354,2DJX,P,12 17 2027,00373 380,21.6811,918,07 03 2024
355,2DJX,C,12 17 2027,00375 730,74.3292,764,07 03 2024
356,2DJX,P,12 17 2027,00375 730,22.3348,764,07 03 2024
357,2DJX,C,12 17 2027,00375 890,74.2352,2350,07 03 2024
358,2DJX,P,12 17 2027,00375 890,22.3794,2350,07 03 2024
359,2DJX,C,12 17 2027,00379 490,72.1199,1914,07 03 2024
360,2DJX,P,12 17 2027,00379 490,23.3808,1914,07 03 2024
361,2DJX,C,12 17 2027,00382 550,70.3219,919,07 03 2024
362,2DJX,P,12 17 2027,00382 550,24.2320,919,07 03 2024
363,2DJX,C,12 17 2027,00383 360,69.8460,1475,07 03 2024
364,2DJX,P,12 17 2027,00383 360,24.4573,1475,07 03 2024
365,2DJX,C,12 17 2027,00384 460,69.1996,1183,07 03 2024
366,2DJX,P,12 17 2027,00384 460,24.7633,1183,07 03 2024
367,2DJX,C,12 17 2027,00385 470,68.6062,2356,07 03 2024
368,2DJX,P,12 17 2027,00385 470,25.0443,2356,07 03 2024
369,2DJX,C,12 17 2027,00386 410,68.0539,1625,07 03 2024
370,2DJX,P,12 17 2027,00386 410,25.3058,1625,07 03 2024
371,2DJX,C,12 17 2027,00389 030,66.5144,590,07 03 2024
372,2DJX,P,12 17 2027,00389 030,26.0346,590,07 03 2024
373,2DJX,C,12 17 2027,00389 130,66.4556,583,07 03 2024
374,2DJX,P,12 17 2027,00389 130,26.0624,583,07 03 2024
375,2DJX,C,12 17 2027,00391 550,65.0337,730,07 03 2024
376,2DJX,P,12 17 2027,00391 550,26.7356,730,07 03 2024
377,2DJX,P,12 17 2027,00400 000,29.0862,150,07 03 2024
378,2DJX,C,12 17 2027,00420 000,48.3171,600,07 03 2024
379,2DJX,C,12 17 2027,00432 610,41.5187,258,07 03 2024
380,2DJX,P,12 17 2027,00432 610,38.7685,258,07 03 2024
381,2DJX,C,12 17 2027,00433 130,41.2879,1287,07 03 2024
382,2DJX,P,12 17 2027,00433 130,38.9878,1287,07 03 2024
383,2DJX,C,12 17 2027,00433 280,41.2215,771,07 03 2024
384,2DJX,P,12 17 2027,00433 280,39.0514,771,07 03 2024
385,2DJX,C,12 17 2027,00435 570,40.2156,900,07 03 2024
386,2DJX,P,12 17 2027,00435 570,40.0281,900,07 03 2024
387,2DJX,C,12 17 2027,00438 070,39.1999,768,07 03 2024
388,2DJX,P,12 17 2027,00438 070,41.1768,768,07 03 2024
