,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST
308,2DJX,C,12 18 2026,00362 990,75.3737,426
309,2DJX,P,12 18 2026,00362 990,15.9079,426
310,2DJX,C,12 18 2026,00363 350,75.1252,832
311,2DJX,P,12 18 2026,00363 350,15.9793,832
312,2DJX,C,12 18 2026,00366 710,72.8178,550
313,2DJX,P,12 18 2026,00366 710,16.6580,550
314,2DJX,C,12 18 2026,00368 270,71.7543,590
315,2DJX,P,12 18 2026,00368 270,16.9809,590
316,2DJX,C,12 18 2026,00368 610,71.5232,3298
317,2DJX,P,12 18 2026,00368 610,17.0519,3298
318,2DJX,C,12 18 2026,00368 740,71.4349,1095
319,2DJX,P,12 18 2026,00368 740,17.0792,1095
320,2DJX,C,12 18 2026,00369 240,71.0956,727
321,2DJX,P,12 18 2026,00369 240,17.1842,727
322,2DJX,C,12 18 2026,00370 000,70.5808,400
323,2DJX,C,12 18 2026,00372 470,68.9163,575
324,2DJX,P,12 18 2026,00372 470,17.8756,575
325,2DJX,C,12 18 2026,00373 640,68.1324,543
326,2DJX,P,12 18 2026,00373 640,18.1315,543
327,2DJX,C,12 18 2026,00383 900,61.4174,573
328,2DJX,P,12 18 2026,00383 900,20.5347,573
329,2DJX,C,12 18 2026,00385 150,60.6219,576
330,2DJX,P,12 18 2026,00385 150,20.8501,576
331,2DJX,C,12 18 2026,00389 670,57.7776,569
332,2DJX,P,12 18 2026,00389 670,22.0229,569
333,2DJX,C,12 18 2026,00391 640,56.5540,1836
334,2DJX,P,12 18 2026,00391 640,22.5501,1836
335,2DJX,C,12 18 2026,00404 280,48.9589,2665
336,2DJX,P,12 18 2026,00404 280,26.1885,2665
337,2DJX,C,12 18 2026,00405 320,48.3555,3597
338,2DJX,P,12 18 2026,00405 320,26.5093,3597
339,2DJX,C,12 18 2026,00413 120,43.9290,6265
340,2DJX,P,12 18 2026,00413 120,29.0149,6265
341,2DJX,C,12 18 2026,00415 710,42.4989,3957
342,2DJX,P,12 18 2026,00415 710,29.8865,3957
343,2DJX,C,12 18 2026,00419 070,40.6738,1962
344,2DJX,P,12 18 2026,00419 070,31.0475,1962
345,2DJX,C,12 18 2026,00420 400,39.9611,3876
346,2DJX,P,12 18 2026,00420 400,31.5169,3876
347,2DJX,C,12 18 2026,00421 010,39.6363,1682
348,2DJX,P,12 18 2026,00421 010,31.7342,1682
349,2DJX,C,12 18 2026,00450 000,25.6833,175
350,2DJX,P,12 17 2027,00273 000,5.9814,100
351,2DJX,C,12 17 2027,00334 270,105.8573,1026
352,2DJX,P,12 17 2027,00334 270,14.1818,1026
353,2DJX,C,12 17 2027,00343 420,99.5396,831
354,2DJX,P,12 17 2027,00343 420,15.6870,831
355,2DJX,C,12 17 2027,00346 790,97.2306,1304
356,2DJX,P,12 17 2027,00346 790,16.2592,1304
357,2DJX,C,12 17 2027,00356 290,90.8936,793
358,2DJX,P,12 17 2027,00356 290,18.0444,793
359,2DJX,C,12 17 2027,00356 480,90.7672,952
360,2DJX,P,12 17 2027,00356 480,18.0804,952
361,2DJX,C,12 17 2027,00363 300,86.2419,604
362,2DJX,P,12 17 2027,00363 300,19.3860,604
363,2DJX,C,12 17 2027,00366 150,84.3858,1364
364,2DJX,P,12 17 2027,00366 150,19.9665,1364
365,2DJX,C,12 17 2027,00372 620,80.2199,1196
366,2DJX,P,12 17 2027,00372 620,21.3322,1196
367,2DJX,C,12 17 2027,00373 380,79.7305,918
368,2DJX,P,12 17 2027,00373 380,21.4926,918
369,2DJX,C,12 17 2027,00375 730,78.2174,764
370,2DJX,P,12 17 2027,00375 730,21.9887,764
371,2DJX,C,12 17 2027,00375 890,78.1144,2350
372,2DJX,P,12 17 2027,00375 890,22.0224,2350
373,2DJX,C,12 17 2027,00379 490,75.8315,1914
374,2DJX,P,12 17 2027,00379 490,22.8174,1914
375,2DJX,C,12 17 2027,00382 550,73.9181,919
376,2DJX,P,12 17 2027,00382 550,23.5202,919
377,2DJX,C,12 17 2027,00383 360,73.4162,1475
378,2DJX,P,12 17 2027,00383 360,23.7108,1475
379,2DJX,C,12 17 2027,00384 460,72.7365,1183
380,2DJX,P,12 17 2027,00384 460,23.9716,1183
381,2DJX,C,12 17 2027,00385 470,72.1144,2356
382,2DJX,P,12 17 2027,00385 470,24.2130,2356
383,2DJX,C,12 17 2027,00386 410,71.5371,1625
384,2DJX,P,12 17 2027,00386 410,24.4394,1625
385,2DJX,C,12 17 2027,00389 030,69.9368,590
386,2DJX,P,12 17 2027,00389 030,25.0790,590
387,2DJX,C,12 17 2027,00389 130,69.8759,583
388,2DJX,P,12 17 2027,00389 130,25.1037,583
389,2DJX,C,12 17 2027,00391 550,68.4258,730
390,2DJX,P,12 17 2027,00391 550,25.7226,730
391,2DJX,P,12 17 2027,00400 000,28.0259,150
392,2DJX,C,12 17 2027,00420 000,52.4060,600
393,2DJX,C,12 17 2027,00432 610,45.8551,258
394,2DJX,P,12 17 2027,00432 610,38.2566,258
395,2DJX,C,12 17 2027,00433 130,45.5926,257
396,2DJX,P,12 17 2027,00433 130,38.4388,257
397,2DJX,C,12 17 2027,00435 570,44.3748,900
398,2DJX,P,12 17 2027,00435 570,39.3071,900
399,2DJX,C,12 17 2027,00438 070,43.1455,768
400,2DJX,P,12 17 2027,00438 070,40.2152,768
401,2DJX,C,12 15 2028,00366 840,93.8404,279
402,2DJX,P,12 15 2028,00366 840,22.7890,279
403,2DJX,C,12 15 2028,00369 220,92.3763,1788
404,2DJX,P,12 15 2028,00369 220,23.2834,1788
405,2DJX,C,12 15 2028,00396 120,76.1913,290
406,2DJX,P,12 15 2028,00396 120,29.2341,290
407,2DJX,C,12 15 2028,00397 960,75.1351,2316
408,2DJX,P,12 15 2028,00397 960,29.6920,2316
409,2DJX,C,12 15 2028,00406 670,70.3081,717
410,2DJX,P,12 15 2028,00406 670,32.0324,717
411,2DJX,C,12 15 2028,00408 740,69.1904,1566
412,2DJX,P,12 15 2028,00408 740,32.6181,1566
413,2DJX,C,12 15 2028,00427 170,59.4665,928
414,2DJX,P,12 15 2028,00427 170,38.0600,928
415,2DJX,C,12 15 2028,00428 110,58.9898,1066
416,2DJX,P,12 15 2028,00428 110,38.3568,1066
417,2DJX,C,12 15 2028,00434 600,55.7445,528
418,2DJX,P,12 15 2028,00434 600,40.4521,528
419,2DJX,C,12 15 2028,00442 850,51.6579,388
420,2DJX,P,12 15 2028,00442 850,43.1543,388
421,2DJX,C,12 15 2028,00443 220,51.4780,516
422,2DJX,P,12 15 2028,00443 220,43.2789,516
423,2DJX,C,12 15 2028,00447 520,49.4183,654
424,2DJX,P,12 15 2028,00447 520,44.7576,654
425,2DJX,C,12 21 2029,00406 970,79.9281,725
426,2DJX,P,12 21 2029,00406 970,33.6652,725
427,2NDX,P,05 17 2024,16000 010,0.0305,22
428,2NDX,P,06 21 2024,09500 010,0.0501,30
429,2NDX,P,06 21 2024,09700 010,0.0828,15
430,2NDX,P,06 21 2024,11500 010,1.8019,15
431,2NDX,C,06 21 2024,12000 010,6263.805,35
432,2NDX,C,06 21 2024,13009 530,5262.000,20
433,2NDX,P,06 21 2024,13009 530,4.4313,20
434,2NDX,P,06 21 2024,13100 010,4.6506,30
435,2NDX,C,06 21 2024,13695 570,4581.653,119
436,2NDX,P,06 21 2024,13695 570,6.2021,119
437,2NDX,C,06 21 2024,13696 870,4580.364,19
438,2NDX,P,06 21 2024,13696 870,6.2056,19
439,2NDX,P,06 21 2024,15000 010,11.9115,30
440,2NDX,C,06 21 2024,15500 010,2797.042,15
441,2NDX,P,06 21 2024,15500 010,15.7147,10
442,2NDX,C,06 21 2024,15709 370,2591.281,17
443,2NDX,P,06 21 2024,15709 370,18.1164,17
444,2NDX,C,06 21 2024,15823 670,2479.208,66
445,2NDX,P,06 21 2024,15823 670,19.6894,66
446,2NDX,C,06 21 2024,15992 300,2314.234,10
447,2NDX,P,06 21 2024,15992 300,22.3813,10
448,2NDX,C,06 21 2024,15992 400,2314.136,52
449,2NDX,P,06 21 2024,15992 400,22.3829,52
450,2NDX,P,06 21 2024,16000 010,22.5071,20
451,2NDX,C,06 21 2024,16032 050,2275.518,64
452,2NDX,P,06 21 2024,16032 050,23.1884,64
453,2NDX,P,06 21 2024,16200 010,26.7673,15
454,2NDX,C,06 21 2024,16330 890,1985.808,63
455,2NDX,P,06 21 2024,16330 890,30.6103,63
456,2NDX,C,06 21 2024,16716 660,1618.291,17
457,2NDX,P,06 21 2024,16716 660,46.6573,17
458,2NDX,C,06 21 2024,17194 000,1183.376,58
459,2NDX,P,06 21 2024,17194 000,86.3530,58
460,2NDX,C,06 21 2024,17279 000,1109.302,5
461,2NDX,P,06 21 2024,17279 000,96.7931,5
462,2NDX,C,06 21 2024,17348 000,1050.254,41
463,2NDX,P,06 21 2024,17348 000,106.3509,41
464,2NDX,C,06 21 2024,17361 000,1039.281,4
465,2NDX,P,06 21 2024,17361 000,108.3031,4
466,2NDX,C,06 21 2024,17518 000,909.3370,3
467,2NDX,P,06 21 2024,17518 000,134.4615,3
468,2NDX,C,06 21 2024,17569 000,868.2397,3
469,2NDX,P,06 21 2024,17569 000,144.0726,3
470,2NDX,C,06 21 2024,17579 000,860.2419,6
471,2NDX,P,06 21 2024,17579 000,146.0176,6
472,2NDX,C,06 21 2024,17611 000,834.8819,1
473,2NDX,P,06 21 2024,17611 000,152.4747,1
474,2NDX,C,06 21 2024,17813 000,682.2967,28
475,2NDX,P,06 21 2024,17813 000,200.7345,28
476,2NDX,C,06 21 2024,17878 000,635.7492,56
477,2NDX,P,06 21 2024,17878 000,218.8154,56
478,2NDX,C,06 21 2024,17888 350,628.4661,57
479,2NDX,P,06 21 2024,17888 350,221.8231,57
480,2NDX,C,06 21 2024,17903 000,618.2100,78
481,2NDX,P,06 21 2024,17903 000,226.1333,78
482,2NDX,C,06 21 2024,17944 000,589.9956,45
483,2NDX,P,06 21 2024,17944 000,238.6845,45
484,2NDX,C,06 21 2024,18110 000,481.7021,2
485,2NDX,P,06 21 2024,18110 000,295.4419,2
486,2NDX,C,06 21 2024,18143 840,460.9014,14
