,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST
34,2DJX,C,11 15 2024,00400 000,16.7902,500
35,2DJX,C,11 15 2024,00400 010,16.7839,2000
36,2DJX,C,12 20 2024,00240 470,163.2806,1173
37,2DJX,P,12 20 2024,00240 470,0.6032,1173
38,2DJX,C,12 20 2024,00251 150,152.9905,940
39,2DJX,P,12 20 2024,00251 150,0.6637,940
40,2DJX,C,12 20 2024,00261 010,143.4905,910
41,2DJX,P,12 20 2024,00261 010,0.7195,910
42,2DJX,C,12 20 2024,00262 810,141.7562,360
43,2DJX,P,12 20 2024,00262 810,0.7297,360
44,2DJX,C,12 20 2024,00264 120,140.4941,1700
45,2DJX,P,12 20 2024,00264 120,0.7371,1700
46,2DJX,C,12 20 2024,00265 310,139.3475,1614
47,2DJX,P,12 20 2024,00265 310,0.7439,1614
48,2DJX,C,12 20 2024,00265 890,138.7887,893
49,2DJX,P,12 20 2024,00265 890,0.7472,893
50,2DJX,C,12 20 2024,00266 520,138.1817,579
51,2DJX,P,12 20 2024,00266 520,0.7507,579
52,2DJX,C,12 20 2024,00268 000,136.7558,1062
53,2DJX,P,12 20 2024,00268 000,0.7591,1062
54,2DJX,C,12 20 2024,00270 260,134.5783,1100
55,2DJX,P,12 20 2024,00270 260,0.7720,1100
56,2DJX,C,12 20 2024,00270 910,133.9521,2113
57,2DJX,P,12 20 2024,00270 910,0.7757,2113
58,2DJX,C,12 20 2024,00271 050,133.8172,1233
59,2DJX,P,12 20 2024,00271 050,0.7764,1233
60,2DJX,C,12 20 2024,00271 080,133.7883,528
61,2DJX,P,12 20 2024,00271 080,0.7766,528
62,2DJX,C,12 20 2024,00271 750,133.1427,1078
63,2DJX,P,12 20 2024,00271 750,0.7804,1078
64,2DJX,C,12 20 2024,00273 520,131.4374,715
65,2DJX,P,12 20 2024,00273 520,0.7905,715
66,2DJX,C,12 20 2024,00276 520,128.5470,1721
67,2DJX,P,12 20 2024,00276 520,0.8076,1721
68,2DJX,C,12 20 2024,00280 540,124.6739,1738
69,2DJX,P,12 20 2024,00280 540,0.8304,1738
70,2DJX,C,12 20 2024,00287 310,118.1513,1334
71,2DJX,P,12 20 2024,00287 310,0.8690,1334
72,2DJX,C,12 20 2024,00288 670,116.8410,678
73,2DJX,P,12 20 2024,00288 670,0.8767,678
74,2DJX,C,12 20 2024,00291 000,114.5962,1322
75,2DJX,P,12 20 2024,00291 000,0.8901,1322
76,2DJX,P,12 20 2024,00301 000,0.9589,950
77,2DJX,C,12 20 2024,00309 840,96.5838,3408
78,2DJX,P,12 20 2024,00309 840,1.1365,3408
79,2DJX,C,12 20 2024,00326 810,80.6006,3080
80,2DJX,P,12 20 2024,00326 810,1.5997,3080
81,2DJX,P,12 20 2024,00330 010,1.7104,900
82,2DJX,C,12 20 2024,00330 670,76.9950,885
83,2DJX,P,12 20 2024,00330 670,1.7350,885
84,2DJX,C,12 20 2024,00333 870,74.0179,729
85,2DJX,P,12 20 2024,00333 870,1.8593,729
86,2DJX,C,12 20 2024,00336 280,71.7857,868
87,2DJX,P,12 20 2024,00336 280,1.9628,868
88,2DJX,C,12 20 2024,00336 400,71.6749,2032
89,2DJX,P,12 20 2024,00336 400,1.9683,2032
90,2DJX,C,12 20 2024,00338 520,69.7199,1010
91,2DJX,P,12 20 2024,00338 520,2.0678,1010
92,2DJX,C,12 20 2024,00338 660,69.5909,575
93,2DJX,P,12 20 2024,00338 660,2.0745,575
94,2DJX,C,12 20 2024,00341 460,67.0172,2306
95,2DJX,P,12 20 2024,00341 460,2.2144,2306
96,2DJX,C,12 20 2024,00344 660,64.0875,733
97,2DJX,P,12 20 2024,00344 660,2.3860,733
98,2DJX,C,12 20 2024,00345 610,63.2201,1824
99,2DJX,P,12 20 2024,00345 610,2.4393,1824
100,2DJX,C,12 20 2024,00346 520,62.3902,1499
101,2DJX,P,12 20 2024,00346 520,2.4913,1499
102,2DJX,C,12 20 2024,00347 160,61.8071,1512
103,2DJX,P,12 20 2024,00347 160,2.5285,1512
104,2DJX,C,12 20 2024,00347 610,61.3975,1537
105,2DJX,P,12 20 2024,00347 610,2.5550,1537
106,2DJX,C,12 20 2024,00347 700,61.3156,615
107,2DJX,P,12 20 2024,00347 700,2.5603,615
108,2DJX,C,12 20 2024,00348 050,60.9972,306
109,2DJX,P,12 20 2024,00348 050,2.5811,306
110,2DJX,C,12 20 2024,00349 410,59.7615,763
111,2DJX,P,12 20 2024,00349 410,2.6635,763
112,2DJX,C,12 20 2024,00349 790,59.4167,2131
113,2DJX,P,12 20 2024,00349 790,2.6870,2131
114,2DJX,C,12 20 2024,00350 010,59.2173,1450
115,2DJX,C,12 20 2024,00350 550,58.7347,1405
116,2DJX,P,12 20 2024,00350 550,2.7415,1405
117,2DJX,C,12 20 2024,00351 740,57.6734,4451
118,2DJX,P,12 20 2024,00351 740,2.8335,4451
119,2DJX,C,12 20 2024,00351 800,57.6199,7419
120,2DJX,P,12 20 2024,00351 800,2.8382,7419
121,2DJX,C,12 20 2024,00351 900,57.5309,1491
122,2DJX,P,12 20 2024,00351 900,2.8461,1491
123,2DJX,C,12 20 2024,00353 040,56.5172,5912
124,2DJX,P,12 20 2024,00353 040,2.9372,5912
125,2DJX,C,12 20 2024,00353 210,56.3663,5911
126,2DJX,P,12 20 2024,00353 210,2.9511,5911
127,2DJX,C,12 20 2024,00355 460,54.3819,2922
128,2DJX,P,12 20 2024,00355 460,3.1473,2922
129,2DJX,C,12 20 2024,00355 580,54.2779,1474
130,2DJX,P,12 20 2024,00355 580,3.1596,1474
131,2DJX,C,12 20 2024,00356 360,53.6039,1180
132,2DJX,P,12 20 2024,00356 360,3.2414,1180
133,2DJX,C,12 20 2024,00359 140,51.2125,2930
134,2DJX,P,12 20 2024,00359 140,3.5444,2930
135,2DJX,C,12 20 2024,00359 160,51.1953,3660
136,2DJX,P,12 20 2024,00359 160,3.5466,3660
137,2DJX,C,12 20 2024,00369 260,42.5075,855
138,2DJX,P,12 20 2024,00369 260,4.6471,855
139,2DJX,C,12 20 2024,00374 800,37.7911,2768
140,2DJX,P,12 20 2024,00374 800,5.2999,2768
141,2DJX,C,12 20 2024,00374 910,37.6983,2768
142,2DJX,P,12 20 2024,00374 910,5.3137,2768
143,2DJX,C,12 20 2024,00375 040,37.5900,6229
144,2DJX,P,12 20 2024,00375 040,5.3313,6229
145,2DJX,C,12 20 2024,00380 850,32.9594,2719
146,2DJX,P,12 20 2024,00380 850,6.3315,2719
147,2DJX,C,12 20 2024,00383 340,31.0262,4838
148,2DJX,P,12 20 2024,00383 340,6.8115,4838
149,2DJX,C,12 20 2024,00385 640,29.2802,1342
150,2DJX,P,12 20 2024,00385 640,7.2946,1342
151,2DJX,C,12 20 2024,00391 600,24.9569,5888
152,2DJX,P,12 20 2024,00391 600,8.7474,5888
153,2DJX,C,12 20 2024,00394 630,22.8208,2600
154,2DJX,P,12 20 2024,00394 630,9.5478,2600
155,2DJX,C,12 20 2024,00396 790,21.3615,1297
156,2DJX,P,12 20 2024,00396 790,10.1819,1297
157,2DJX,C,12 20 2024,00397 430,20.9375,1296
158,2DJX,P,12 20 2024,00397 430,10.3782,1296
159,2DJX,C,12 20 2024,00397 830,20.6742,517
160,2DJX,P,12 20 2024,00397 830,10.5025,517
161,2DJX,C,12 20 2024,00399 000,19.9115,1935
162,2DJX,P,12 20 2024,00399 000,10.8737,1935
163,2DJX,C,12 20 2024,00399 510,19.5826,3092
164,2DJX,P,12 20 2024,00399 510,11.0391,3092
165,2DJX,C,12 20 2024,00399 530,19.5697,5156
166,2DJX,P,12 20 2024,00399 530,11.0456,5156
167,2DJX,C,12 20 2024,00399 730,19.4414,4777
168,2DJX,P,12 20 2024,00399 730,11.1111,4777
169,2DJX,C,12 20 2024,00400 010,19.2624,1000
170,2DJX,C,12 20 2024,00400 700,18.8322,4114
171,2DJX,P,12 20 2024,00400 700,11.4419,4114
172,2DJX,C,12 20 2024,00402 530,17.7117,512
173,2DJX,P,12 20 2024,00402 530,12.0950,512
174,2DJX,C,12 20 2024,00420 010,8.7459,825
175,2DJX,C,01 17 2025,00400 000,21.0389,600
176,2DJX,C,12 19 2025,00258 950,153.2485,4024
177,2DJX,P,12 19 2025,00258 950,2.5179,4024
178,2DJX,C,12 19 2025,00291 590,123.8174,983
179,2DJX,P,12 19 2025,00291 590,3.3487,983
180,2DJX,C,12 19 2025,00299 210,117.0590,1285
181,2DJX,P,12 19 2025,00299 210,3.6551,1285
182,2DJX,P,12 19 2025,00310 010,4.3207,600
183,2DJX,C,12 19 2025,00322 580,97.0747,822
184,2DJX,P,12 19 2025,00322 580,5.3381,822
185,2DJX,C,12 19 2025,00330 070,90.8297,596
186,2DJX,P,12 19 2025,00330 070,6.0374,596
187,2DJX,C,12 19 2025,00331 060,90.0176,592
188,2DJX,P,12 19 2025,00331 060,6.1432,592
189,2DJX,C,12 19 2025,00331 670,89.5180,614
190,2DJX,P,12 19 2025,00331 670,6.2091,614
191,2DJX,C,12 19 2025,00334 600,87.1268,587
192,2DJX,P,12 19 2025,00334 600,6.5345,587
193,2DJX,C,12 19 2025,00334 610,87.1186,587
194,2DJX,P,12 19 2025,00334 610,6.5356,587
195,2DJX,C,12 19 2025,00336 260,85.7730,3333
196,2DJX,P,12 19 2025,00336 260,6.7198,3333
197,2DJX,C,12 19 2025,00336 300,85.7404,291
198,2DJX,P,12 19 2025,00336 300,6.7243,291
199,2DJX,C,12 19 2025,00340 560,82.2843,1428
200,2DJX,P,12 19 2025,00340 560,7.2178,1428
201,2DJX,C,12 19 2025,00341 180,81.7851,1716
202,2DJX,P,12 19 2025,00341 180,7.2934,1716
203,2DJX,C,12 19 2025,00342 030,81.1019,1431
204,2DJX,P,12 19 2025,00342 030,7.3983,1431
205,2DJX,C,12 19 2025,00342 230,80.9414,576
206,2DJX,P,12 19 2025,00342 230,7.4232,576
207,2DJX,C,12 19 2025,00346 190,77.7801,1410
208,2DJX,P,12 19 2025,00346 190,7.9334,1410
209,2DJX,C,12 19 2025,00347 240,76.9486,1434
210,2DJX,P,12 19 2025,00347 240,8.0754,1434
211,2DJX,C,12 19 2025,00347 320,76.8853,1004
212,2DJX,P,12 19 2025,00347 320,8.0863,1004
213,2DJX,C,12 19 2025,00356 070,70.0510,1407
214,2DJX,P,12 19 2025,00356 070,9.3645,1407
215,2DJX,C,12 19 2025,00356 170,69.9730,758
216,2DJX,P,12 19 2025,00356 170,9.3792,758
217,2DJX,C,12 19 2025,00356 610,69.6300,418
218,2DJX,P,12 19 2025,00356 610,9.4441,418
219,2DJX,C,12 19 2025,00358 970,67.7969,700
220,2DJX,P,12 19 2025,00358 970,9.7991,700
221,2DJX,C,12 19 2025,00359 500,67.3869,420
222,2DJX,P,12 19 2025,00359 500,9.8804,420
223,2DJX,C,12 19 2025,00360 320,66.7566,9620
224,2DJX,P,12 19 2025,00360 320,10.0104,9620
225,2DJX,C,12 19 2025,00362 300,65.2522,295
226,2DJX,P,12 19 2025,00362 300,10.3417,295
227,2DJX,C,12 19 2025,00362 640,64.9948,442
228,2DJX,P,12 19 2025,00362 640,10.3996,442
229,2DJX,C,12 19 2025,00362 760,64.9040,1184
230,2DJX,P,12 19 2025,00362 760,10.4201,1184
231,2DJX,C,12 19 2025,00363 110,64.6394,3670
232,2DJX,P,12 19 2025,00363 110,10.4800,3670
233,2DJX,C,12 19 2025,00363 240,64.5412,2936
234,2DJX,P,12 19 2025,00363 240,10.5023,2936
235,2DJX,C,12 19 2025,00363 910,64.0358,862
236,2DJX,P,12 19 2025,00363 910,10.6181,862
237,2DJX,C,12 19 2025,00365 360,62.9458,1327
238,2DJX,P,12 19 2025,00365 360,10.8724,1327
239,2DJX,C,12 19 2025,00365 420,62.9008,3408
240,2DJX,P,12 19 2025,00365 420,10.8831,3408
241,2DJX,C,12 19 2025,00367 190,61.5776,862
242,2DJX,P,12 19 2025,00367 190,11.2009,862
243,2DJX,C,12 19 2025,00368 310,60.7444,1764
244,2DJX,P,12 19 2025,00368 310,11.4061,1764
245,2DJX,C,12 19 2025,00369 840,59.6115,284
246,2DJX,P,12 19 2025,00369 840,11.6917,284
247,2DJX,C,12 19 2025,00370 000,59.4934,1250
248,2DJX,C,12 19 2025,00370 150,59.3827,853
249,2DJX,P,12 19 2025,00370 150,11.7503,853
250,2DJX,C,12 19 2025,00371 880,58.1105,717
251,2DJX,P,12 19 2025,00371 880,12.0821,717
252,2DJX,C,12 19 2025,00377 430,54.0846,1981
253,2DJX,P,12 19 2025,00377 430,13.2018,1981
254,2DJX,C,12 19 2025,00396 770,40.8977,1067
255,2DJX,P,12 19 2025,00396 770,17.9459,1067
256,2DJX,C,12 19 2025,00405 190,35.6922,1302
257,2DJX,P,12 19 2025,00405 190,20.5470,1302
258,2DJX,C,12 19 2025,00405 270,35.6443,1302
259,2DJX,P,12 19 2025,00405 270,20.5733,1302
260,2DJX,C,12 19 2025,00408 100,33.9672,1942
261,2DJX,P,12 19 2025,00408 100,21.5200,1942
262,2DJX,C,12 19 2025,00408 930,33.4826,4909
263,2DJX,P,12 19 2025,00408 930,21.8049,4909
264,2DJX,C,12 19 2025,00409 600,33.0922,2587
265,2DJX,P,12 19 2025,00409 600,22.0357,2587
266,2DJX,C,12 19 2025,00409 730,33.0165,2579
267,2DJX,P,12 19 2025,00409 730,22.0805,2579
268,2DJX,C,12 19 2025,00409 740,33.0107,1935
269,2DJX,P,12 19 2025,00409 740,22.0839,1935
270,2DJX,C,12 19 2025,00410 470,32.5854,3092
271,2DJX,P,12 19 2025,00410 470,22.3354,3092
272,2DJX,C,12 19 2025,00411 290,32.1076,1286
273,2DJX,P,12 19 2025,00411 290,22.6179,1286
274,2DJX,C,06 18 2026,00400 000,46.7608,250
275,2DJX,C,06 18 2026,00420 000,35.1109,250
276,2DJX,C,12 18 2026,00332 330,100.2924,2350
277,2DJX,P,12 18 2026,00332 330,10.2368,2350
278,2DJX,C,12 18 2026,00333 160,99.6671,986
279,2DJX,P,12 18 2026,00333 160,10.3518,986
280,2DJX,C,12 18 2026,00339 950,94.6363,870
281,2DJX,P,12 18 2026,00339 950,11.3774,870
282,2DJX,C,12 18 2026,00341 950,93.1576,1296
283,2DJX,P,12 18 2026,00341 950,11.6827,1296
284,2DJX,C,12 18 2026,00344 600,91.2079,791
285,2DJX,P,12 18 2026,00344 600,12.0967,791
286,2DJX,C,12 18 2026,00347 610,89.0295,864
287,2DJX,P,12 18 2026,00347 610,12.6031,864
288,2DJX,C,12 18 2026,00348 500,88.3885,1180
289,2DJX,P,12 18 2026,00348 500,12.7560,1180
290,2DJX,C,12 18 2026,00353 120,85.0614,991
291,2DJX,P,12 18 2026,00353 120,13.5497,991
292,2DJX,C,12 18 2026,00353 140,85.0470,288
293,2DJX,P,12 18 2026,00353 140,13.5532,288
294,2DJX,C,12 18 2026,00353 860,84.5297,710
295,2DJX,P,12 18 2026,00353 860,13.6781,710
296,2DJX,C,12 18 2026,00354 490,84.0779,3579
297,2DJX,P,12 18 2026,00354 490,13.7882,3579
298,2DJX,C,12 18 2026,00358 900,80.9492,281
299,2DJX,P,12 18 2026,00358 900,14.5930,281
300,2DJX,C,12 18 2026,00358 970,80.8998,561
301,2DJX,P,12 18 2026,00358 970,14.6061,561
302,2DJX,C,12 18 2026,00359 340,80.6392,749
303,2DJX,P,12 18 2026,00359 340,14.6755,749
304,2DJX,C,12 18 2026,00359 470,80.5477,701
305,2DJX,P,12 18 2026,00359 470,14.7000,701
306,2DJX,C,12 18 2026,00359 670,80.4070,1211
307,2DJX,P,12 18 2026,00359 670,14.7377,1211
308,2DJX,C,12 18 2026,00362 990,78.0834,426
309,2DJX,P,12 18 2026,00362 990,15.3754,426
310,2DJX,C,12 18 2026,00363 350,77.8327,832
311,2DJX,P,12 18 2026,00363 350,15.4458,832
312,2DJX,C,12 18 2026,00366 710,75.5060,550
313,2DJX,P,12 18 2026,00366 710,16.1161,550
314,2DJX,C,12 18 2026,00368 270,74.4336,590
315,2DJX,P,12 18 2026,00368 270,16.4351,590
316,2DJX,C,12 18 2026,00368 610,74.2005,3298
317,2DJX,P,12 18 2026,00368 610,16.5053,3298
318,2DJX,C,12 18 2026,00368 740,74.1114,1095
319,2DJX,P,12 18 2026,00368 740,16.5322,1095
320,2DJX,C,12 18 2026,00369 240,73.7693,727
321,2DJX,P,12 18 2026,00369 240,16.6360,727
322,2DJX,C,12 18 2026,00370 000,73.2502,400
323,2DJX,C,12 18 2026,00372 470,71.5715,575
324,2DJX,P,12 18 2026,00372 470,17.3193,575
325,2DJX,C,12 18 2026,00373 640,70.7809,543
326,2DJX,P,12 18 2026,00373 640,17.5723,543
327,2DJX,C,12 18 2026,00383 900,63.9806,573
328,2DJX,P,12 18 2026,00383 900,19.9236,573
329,2DJX,C,12 18 2026,00385 150,63.1692,576
330,2DJX,P,12 18 2026,00385 150,20.2271,576
331,2DJX,C,12 18 2026,00389 670,60.2661,569
332,2DJX,P,12 18 2026,00389 670,21.3558,569
333,2DJX,C,12 18 2026,00391 640,59.0164,1836
334,2DJX,P,12 18 2026,00391 640,21.8632,1836
335,2DJX,C,12 18 2026,00404 280,51.2320,2665
336,2DJX,P,12 18 2026,00404 280,25.3532,2665
337,2DJX,C,12 18 2026,00405 320,50.6102,3597
338,2DJX,P,12 18 2026,00405 320,25.6590,3597
339,2DJX,C,12 18 2026,00413 120,46.0421,6265
340,2DJX,P,12 18 2026,00413 120,28.0482,6265
341,2DJX,C,12 18 2026,00415 710,44.5633,3957
342,2DJX,P,12 18 2026,00415 710,28.8797,3957
343,2DJX,C,12 18 2026,00419 070,42.6741,1962
344,2DJX,P,12 18 2026,00419 070,29.9875,1962
345,2DJX,C,12 18 2026,00420 400,41.9385,3876
346,2DJX,P,12 18 2026,00420 400,30.4382,3876
347,2DJX,C,12 18 2026,00421 010,41.6061,1682
348,2DJX,P,12 18 2026,00421 010,30.6499,1682
349,2DJX,C,12 18 2026,00450 000,27.0488,175
350,2DJX,P,12 17 2027,00273 000,4.6664,100
351,2DJX,C,12 17 2027,00334 270,108.1335,1026
352,2DJX,P,12 17 2027,00334 270,13.6710,1026
353,2DJX,C,12 17 2027,00343 420,101.8449,831
354,2DJX,P,12 17 2027,00343 420,15.2463,831
355,2DJX,C,12 17 2027,00346 790,99.5876,1304
356,2DJX,P,12 17 2027,00346 790,15.8853,1304
357,2DJX,C,12 17 2027,00356 290,93.2243,793
358,2DJX,P,12 17 2027,00356 290,17.6866,793
359,2DJX,C,12 17 2027,00356 480,93.0986,952
360,2DJX,P,12 17 2027,00356 480,17.7242,952
361,2DJX,C,12 17 2027,00363 300,88.6007,604
362,2DJX,P,12 17 2027,00363 300,19.0877,604
363,2DJX,C,12 17 2027,00366 150,86.7353,1364
364,2DJX,P,12 17 2027,00366 150,19.6717,1364
365,2DJX,C,12 17 2027,00372 620,82.5532,1196
366,2DJX,P,12 17 2027,00372 620,21.0502,1196
367,2DJX,C,12 17 2027,00373 380,82.0663,918
368,2DJX,P,12 17 2027,00373 380,21.2163,918
369,2DJX,C,12 17 2027,00375 730,80.5796,764
370,2DJX,P,12 17 2027,00375 730,21.7494,764
371,2DJX,C,12 17 2027,00375 890,80.4792,2350
372,2DJX,P,12 17 2027,00375 890,21.7865,2350
373,2DJX,C,12 17 2027,00379 490,78.2299,1914
374,2DJX,P,12 17 2027,00379 490,22.6311,1914
375,2DJX,C,12 17 2027,00382 550,76.3180,919
376,2DJX,P,12 17 2027,00382 550,23.3491,919
377,2DJX,C,12 17 2027,00383 360,75.8146,1475
378,2DJX,P,12 17 2027,00383 360,23.5419,1475
379,2DJX,C,12 17 2027,00384 460,75.1332,1183
380,2DJX,P,12 17 2027,00384 460,23.8058,1183
381,2DJX,C,12 17 2027,00385 470,74.5094,2356
382,2DJX,P,12 17 2027,00385 470,24.0501,2356
383,2DJX,C,12 17 2027,00386 410,73.9306,1625
384,2DJX,P,12 17 2027,00386 410,24.2792,1625
385,2DJX,C,12 17 2027,00389 030,72.3262,590
386,2DJX,P,12 17 2027,00389 030,24.9264,590
387,2DJX,C,12 17 2027,00389 130,72.2652,583
388,2DJX,P,12 17 2027,00389 130,24.9514,583
389,2DJX,C,12 17 2027,00391 550,70.7979,730
390,2DJX,P,12 17 2027,00391 550,25.5640,730
391,2DJX,P,12 17 2027,00400 000,27.7953,150
392,2DJX,C,12 17 2027,00420 000,54.3613,600
393,2DJX,C,12 17 2027,00432 610,47.5421,258
394,2DJX,P,12 17 2027,00432 610,37.5966,258
395,2DJX,C,12 17 2027,00433 130,47.2762,257
396,2DJX,P,12 17 2027,00433 130,37.7776,257
397,2DJX,C,12 17 2027,00435 570,46.0372,900
398,2DJX,P,12 17 2027,00435 570,38.6357,900
399,2DJX,C,12 17 2027,00438 070,44.7828,768
400,2DJX,P,12 17 2027,00438 070,39.5299,768
401,2DJX,C,12 15 2028,00366 840,95.7967,279
402,2DJX,P,12 15 2028,00366 840,22.6446,279
403,2DJX,C,12 15 2028,00369 220,94.3356,1788
404,2DJX,P,12 15 2028,00369 220,23.1553,1788
405,2DJX,C,12 15 2028,00396 120,78.3498,290
406,2DJX,P,12 15 2028,00396 120,29.4553,290
407,2DJX,C,12 15 2028,00397 960,77.2955,2316
408,2DJX,P,12 15 2028,00397 960,29.9254,2316
409,2DJX,C,12 15 2028,00406 670,72.3929,717
410,2DJX,P,12 15 2028,00406 670,32.2389,717
411,2DJX,C,12 15 2028,00408 740,71.2470,1566
412,2DJX,P,12 15 2028,00408 740,32.8079,1566
413,2DJX,C,12 15 2028,00427 170,61.2752,928
414,2DJX,P,12 15 2028,00427 170,38.1048,928
415,2DJX,C,12 15 2028,00428 110,60.7722,1066
416,2DJX,P,12 15 2028,00428 110,38.3806,1066
417,2DJX,C,12 15 2028,00434 600,57.3282,528
418,2DJX,P,12 15 2028,00434 600,40.3133,528
419,2DJX,C,12 15 2028,00442 850,53.0600,388
420,2DJX,P,12 15 2028,00442 850,42.8800,388
421,2DJX,C,12 15 2028,00443 220,52.8790,516
422,2DJX,P,12 15 2028,00443 220,43.0055,516
423,2DJX,C,12 15 2028,00447 520,50.7956,654
424,2DJX,P,12 15 2028,00447 520,44.4846,654
425,2DJX,C,12 21 2029,00406 970,81.9445,725
426,2DJX,P,12 21 2029,00406 970,34.2099,725
427,2NDX,P,05 17 2024,16000 010,0.0001,22
428,2NDX,P,06 21 2024,09500 010,0.0030,30
429,2NDX,P,06 21 2024,09700 010,0.0057,15
430,2NDX,P,06 21 2024,11500 010,0.5642,15
431,2NDX,C,06 21 2024,12000 010,6656.386,35
432,2NDX,C,06 21 2024,13009 530,5653.874,20
433,2NDX,P,06 21 2024,13009 530,2.7713,20
434,2NDX,P,06 21 2024,13100 010,2.9386,30
435,2NDX,C,06 21 2024,13695 570,4972.906,119
436,2NDX,P,06 21 2024,13695 570,4.1195,119
437,2NDX,C,06 21 2024,13696 870,4971.615,19
438,2NDX,P,06 21 2024,13696 870,4.1223,19
439,2NDX,P,06 21 2024,15000 010,8.1240,30
440,2NDX,C,06 21 2024,15500 010,3184.793,15
441,2NDX,P,06 21 2024,15500 010,10.6530,10
442,2NDX,C,06 21 2024,15709 370,2977.859,17
443,2NDX,P,06 21 2024,15709 370,11.9434,17
444,2NDX,C,06 21 2024,15823 670,2865.044,66
445,2NDX,P,06 21 2024,15823 670,12.8075,66
446,2NDX,C,06 21 2024,15992 300,2698.664,10
447,2NDX,P,06 21 2024,15992 300,14.1428,10
448,2NDX,C,06 21 2024,15992 400,2698.566,52
449,2NDX,P,06 21 2024,15992 400,14.1436,52
450,2NDX,P,06 21 2024,16000 010,14.2061,20
451,2NDX,C,06 21 2024,16032 050,2659.490,64
452,2NDX,P,06 21 2024,16032 050,14.5032,64
453,2NDX,P,06 21 2024,16200 010,16.2085,15
454,2NDX,C,06 21 2024,16330 890,2365.605,63
455,2NDX,P,06 21 2024,16330 890,17.8361,63
456,2NDX,C,06 21 2024,16716 660,1988.741,17
457,2NDX,P,06 21 2024,16716 660,24.6482,17
458,2NDX,C,06 21 2024,17194 000,1530.502,58
459,2NDX,P,06 21 2024,17194 000,41.1588,58
460,2NDX,C,06 21 2024,17279 000,1450.476,5
461,2NDX,P,06 21 2024,17279 000,45.6712,5
462,2NDX,C,06 21 2024,17348 000,1386.004,41
463,2NDX,P,06 21 2024,17348 000,49.8242,41
464,2NDX,C,06 21 2024,17361 000,1373.920,4
465,2NDX,P,06 21 2024,17361 000,50.6695,4
466,2NDX,C,06 21 2024,17518 000,1229.288,3
467,2NDX,P,06 21 2024,17518 000,62.1854,3
468,2NDX,C,06 21 2024,17569 000,1183.027,3
469,2NDX,P,06 21 2024,17569 000,66.6478,3
470,2NDX,C,06 21 2024,17579 000,1174.009,6
471,2NDX,P,06 21 2024,17579 000,67.5762,6
472,2NDX,C,06 21 2024,17611 000,1145.289,1
473,2NDX,P,06 21 2024,17611 000,70.6821,1
474,2NDX,C,06 21 2024,17813 000,967.3000,28
475,2NDX,P,06 21 2024,17813 000,93.5963,28
476,2NDX,C,06 21 2024,17878 000,911.7940,56
477,2NDX,P,06 21 2024,17878 000,102.7375,56
478,2NDX,C,06 21 2024,17888 350,903.0230,57
479,2NDX,P,06 21 2024,17888 350,104.2604,57
480,2NDX,C,06 21 2024,17903 000,890.6709,78
481,2NDX,P,06 21 2024,17903 000,106.4787,78
482,2NDX,C,06 21 2024,17944 000,856.5662,45
483,2NDX,P,06 21 2024,17944 000,113.1515,45
484,2NDX,C,06 21 2024,18110 000,722.9932,2
485,2NDX,P,06 21 2024,18110 000,144.6775,2
486,2NDX,C,06 21 2024,18143 840,696.6655,14
