Unnamed: 0,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,DATE
64,2DJX,C,12 20 2024,00333 870,64.8558,729,06 28 2024
65,2DJX,P,12 20 2024,00333 870,1.8818,729,06 28 2024
66,2DJX,C,12 20 2024,00336 280,62.6163,868,06 28 2024
67,2DJX,P,12 20 2024,00336 280,1.9925,868,06 28 2024
68,2DJX,C,12 20 2024,00336 400,62.5052,2032,06 28 2024
69,2DJX,P,12 20 2024,00336 400,1.9984,2032,06 28 2024
70,2DJX,C,12 20 2024,00338 520,60.5459,1010,06 28 2024
71,2DJX,P,12 20 2024,00338 520,2.1064,1010,06 28 2024
72,2DJX,C,12 20 2024,00338 660,60.4166,575,06 28 2024
73,2DJX,P,12 20 2024,00338 660,2.1137,575,06 28 2024
74,2DJX,C,12 20 2024,00341 460,57.8307,2306,06 28 2024
75,2DJX,P,12 20 2024,00341 460,2.2582,2306,06 28 2024
76,2DJX,C,12 20 2024,00344 660,54.8785,733,06 28 2024
77,2DJX,P,12 20 2024,00344 660,2.4265,733,06 28 2024
78,2DJX,C,12 20 2024,00345 610,54.0121,1064,06 28 2024
79,2DJX,P,12 20 2024,00345 610,2.4864,1064,06 28 2024
80,2DJX,C,12 20 2024,00346 520,53.1877,1499,06 28 2024
81,2DJX,P,12 20 2024,00346 520,2.5494,1499,06 28 2024
82,2DJX,C,12 20 2024,00347 160,52.6089,1512,06 28 2024
83,2DJX,P,12 20 2024,00347 160,2.5947,1512,06 28 2024
84,2DJX,C,12 20 2024,00347 610,52.2023,1537,06 28 2024
85,2DJX,P,12 20 2024,00347 610,2.6270,1537,06 28 2024
86,2DJX,C,12 20 2024,00347 700,52.1211,615,06 28 2024
87,2DJX,P,12 20 2024,00347 700,2.6335,615,06 28 2024
88,2DJX,C,12 20 2024,00348 050,51.8052,306,06 28 2024
89,2DJX,P,12 20 2024,00348 050,2.6589,306,06 28 2024
90,2DJX,C,12 20 2024,00349 410,50.5801,763,06 28 2024
91,2DJX,P,12 20 2024,00349 410,2.7600,763,06 28 2024
92,2DJX,C,12 20 2024,00349 790,50.2384,2131,06 28 2024
93,2DJX,P,12 20 2024,00349 790,2.7889,2131,06 28 2024
94,2DJX,C,12 20 2024,00350 010,50.0408,1450,06 28 2024
95,2DJX,C,12 20 2024,00350 550,49.5603,1405,06 28 2024
96,2DJX,P,12 20 2024,00350 550,2.8519,1405,06 28 2024
97,2DJX,C,12 20 2024,00351 740,48.5040,4451,06 28 2024
98,2DJX,P,12 20 2024,00351 740,2.9560,4451,06 28 2024
99,2DJX,C,12 20 2024,00351 800,48.4508,7419,06 28 2024
100,2DJX,P,12 20 2024,00351 800,2.9613,7419,06 28 2024
101,2DJX,C,12 20 2024,00351 900,48.3622,1491,06 28 2024
102,2DJX,P,12 20 2024,00351 900,2.9702,1491,06 28 2024
103,2DJX,C,12 20 2024,00353 040,47.3541,5912,06 28 2024
104,2DJX,P,12 20 2024,00353 040,3.0738,5912,06 28 2024
105,2DJX,C,12 20 2024,00353 210,47.2041,5911,06 28 2024
106,2DJX,P,12 20 2024,00353 210,3.0896,5911,06 28 2024
107,2DJX,C,12 20 2024,00355 460,45.2225,2922,06 28 2024
108,2DJX,P,12 20 2024,00355 460,3.3020,2922,06 28 2024
109,2DJX,C,12 20 2024,00355 580,45.1168,1474,06 28 2024
110,2DJX,P,12 20 2024,00355 580,3.3134,1474,06 28 2024
111,2DJX,C,12 20 2024,00356 360,44.4298,1180,06 28 2024
112,2DJX,P,12 20 2024,00356 360,3.3870,1180,06 28 2024
113,2DJX,C,12 20 2024,00359 140,41.9927,2930,06 28 2024
114,2DJX,P,12 20 2024,00359 140,3.6609,2930,06 28 2024
115,2DJX,C,12 20 2024,00359 160,41.9753,1830,06 28 2024
116,2DJX,P,12 20 2024,00359 160,3.6629,1830,06 28 2024
117,2DJX,C,12 20 2024,00369 260,33.4910,855,06 28 2024
118,2DJX,P,12 20 2024,00369 260,5.0277,855,06 28 2024
119,2DJX,C,12 20 2024,00374 800,29.1202,2768,06 28 2024
120,2DJX,P,12 20 2024,00374 800,6.0592,2768,06 28 2024
121,2DJX,C,12 20 2024,00374 910,29.0351,2768,06 28 2024
122,2DJX,P,12 20 2024,00374 910,6.0814,2768,06 28 2024
123,2DJX,C,12 20 2024,00375 040,28.9344,6229,06 28 2024
124,2DJX,P,12 20 2024,00375 040,6.1075,6229,06 28 2024
125,2DJX,C,12 20 2024,00380 850,24.4623,2719,06 28 2024
126,2DJX,P,12 20 2024,00380 850,7.3011,2719,06 28 2024
127,2DJX,C,12 20 2024,00383 340,22.6534,4838,06 28 2024
128,2DJX,P,12 20 2024,00383 340,7.9203,4838,06 28 2024
129,2DJX,C,12 20 2024,00385 640,21.0421,1342,06 28 2024
130,2DJX,P,12 20 2024,00385 640,8.5518,1342,06 28 2024
131,2DJX,C,12 20 2024,00391 600,17.1307,5888,06 28 2024
132,2DJX,P,12 20 2024,00391 600,10.4523,5888,06 28 2024
133,2DJX,C,12 20 2024,00394 630,15.1647,2600,06 28 2024
134,2DJX,P,12 20 2024,00394 630,11.4410,2600,06 28 2024
135,2DJX,C,12 20 2024,00396 790,13.8509,1297,06 28 2024
136,2DJX,P,12 20 2024,00396 790,12.2336,1297,06 28 2024
137,2DJX,C,12 20 2024,00397 430,13.4730,1296,06 28 2024
138,2DJX,P,12 20 2024,00397 430,12.4797,1296,06 28 2024
139,2DJX,C,12 20 2024,00397 830,13.2390,517,06 28 2024
140,2DJX,P,12 20 2024,00397 830,12.6358,517,06 28 2024
141,2DJX,C,12 20 2024,00399 000,12.5645,1935,06 28 2024
142,2DJX,P,12 20 2024,00399 000,13.1023,1935,06 28 2024
143,2DJX,C,12 20 2024,00399 510,12.2752,3092,06 28 2024
144,2DJX,P,12 20 2024,00399 510,13.3103,3092,06 28 2024
145,2DJX,C,12 20 2024,00399 530,12.2639,5156,06 28 2024
146,2DJX,P,12 20 2024,00399 530,13.3185,5156,06 28 2024
147,2DJX,C,12 20 2024,00399 730,12.1513,4777,06 28 2024
148,2DJX,P,12 20 2024,00399 730,13.4009,4777,06 28 2024
149,2DJX,C,12 20 2024,00400 010,11.9949,1000,06 28 2024
150,2DJX,C,12 20 2024,00400 700,11.6461,4114,06 28 2024
151,2DJX,P,12 20 2024,00400 700,13.8416,4114,06 28 2024
152,2DJX,C,12 20 2024,00402 530,10.7483,512,06 28 2024
153,2DJX,P,12 20 2024,00402 530,14.7284,512,06 28 2024
154,2DJX,C,12 20 2024,00420 010,4.3475,825,06 28 2024
155,2DJX,C,01 17 2025,00400 000,14.0432,600,06 28 2024
156,2DJX,C,06 20 2025,00416 080,14.8739,1379,06 28 2024
157,2DJX,P,06 20 2025,00416 080,24.9277,1379,06 28 2024
158,2DJX,C,12 19 2025,00258 950,146.4275,4024,06 28 2024
159,2DJX,P,12 19 2025,00258 950,3.4655,4024,06 28 2024
160,2DJX,C,12 19 2025,00291 590,116.9409,983,06 28 2024
161,2DJX,P,12 19 2025,00291 590,4.4202,983,06 28 2024
162,2DJX,C,12 19 2025,00299 210,110.0570,1285,06 28 2024
163,2DJX,P,12 19 2025,00299 210,4.6431,1285,06 28 2024
164,2DJX,P,12 19 2025,00310 010,4.9590,600,06 28 2024
165,2DJX,C,12 19 2025,00322 580,89.6462,822,06 28 2024
166,2DJX,P,12 19 2025,00322 580,6.0280,822,06 28 2024
167,2DJX,C,12 19 2025,00330 070,83.4100,596,06 28 2024
168,2DJX,P,12 19 2025,00330 070,6.7773,596,06 28 2024
169,2DJX,C,12 19 2025,00331 060,82.5889,592,06 28 2024
170,2DJX,P,12 19 2025,00331 060,6.8796,592,06 28 2024
171,2DJX,C,12 19 2025,00331 670,82.0837,614,06 28 2024
172,2DJX,P,12 19 2025,00331 670,6.9432,614,06 28 2024
173,2DJX,C,12 19 2025,00334 600,79.6641,587,06 28 2024
174,2DJX,P,12 19 2025,00334 600,7.2563,587,06 28 2024
175,2DJX,C,12 19 2025,00334 610,79.6559,587,06 28 2024
176,2DJX,P,12 19 2025,00334 610,7.2574,587,06 28 2024
177,2DJX,C,12 19 2025,00336 260,78.3197,3333,06 28 2024
178,2DJX,P,12 19 2025,00336 260,7.4600,3333,06 28 2024
179,2DJX,C,12 19 2025,00336 300,78.2876,291,06 28 2024
180,2DJX,P,12 19 2025,00336 300,7.4652,291,06 28 2024
181,2DJX,C,12 19 2025,00340 560,74.8696,1428,06 28 2024
182,2DJX,P,12 19 2025,00340 560,8.0203,1428,06 28 2024
183,2DJX,C,12 19 2025,00341 180,74.3721,1716,06 28 2024
184,2DJX,P,12 19 2025,00341 180,8.1011,1716,06 28 2024
185,2DJX,C,12 19 2025,00342 030,73.6901,1431,06 28 2024
186,2DJX,P,12 19 2025,00342 030,8.2118,1431,06 28 2024
187,2DJX,C,12 19 2025,00342 230,73.5297,576,06 28 2024
188,2DJX,P,12 19 2025,00342 230,8.2379,576,06 28 2024
189,2DJX,C,12 19 2025,00346 190,70.3524,1410,06 28 2024
190,2DJX,P,12 19 2025,00346 190,8.7539,1410,06 28 2024
191,2DJX,C,12 19 2025,00347 240,69.5099,1434,06 28 2024
192,2DJX,P,12 19 2025,00347 240,8.8907,1434,06 28 2024
193,2DJX,C,12 19 2025,00347 320,69.4458,1004,06 28 2024
194,2DJX,P,12 19 2025,00347 320,8.9011,1004,06 28 2024
195,2DJX,C,12 19 2025,00356 070,62.6425,1407,06 28 2024
196,2DJX,P,12 19 2025,00356 070,10.2585,1407,06 28 2024
197,2DJX,C,12 19 2025,00356 170,62.5711,758,06 28 2024
198,2DJX,P,12 19 2025,00356 170,10.2803,758,06 28 2024
199,2DJX,C,12 19 2025,00356 610,62.2567,418,06 28 2024
200,2DJX,P,12 19 2025,00356 610,10.3762,418,06 28 2024
201,2DJX,C,12 19 2025,00358 970,60.5702,700,06 28 2024
202,2DJX,P,12 19 2025,00358 970,10.8908,700,06 28 2024
203,2DJX,C,12 19 2025,00359 500,60.1915,420,06 28 2024
204,2DJX,P,12 19 2025,00359 500,11.0064,420,06 28 2024
205,2DJX,C,12 19 2025,00360 320,59.6055,9620,06 28 2024
206,2DJX,P,12 19 2025,00360 320,11.1852,9620,06 28 2024
207,2DJX,C,12 19 2025,00362 300,58.1907,295,06 28 2024
208,2DJX,P,12 19 2025,00362 300,11.6170,295,06 28 2024
209,2DJX,C,12 19 2025,00362 640,57.9477,442,06 28 2024
210,2DJX,P,12 19 2025,00362 640,11.6911,442,06 28 2024
211,2DJX,C,12 19 2025,00362 760,57.8620,1184,06 28 2024
212,2DJX,P,12 19 2025,00362 760,11.7173,1184,06 28 2024
213,2DJX,C,12 19 2025,00363 110,57.6119,3670,06 28 2024
214,2DJX,P,12 19 2025,00363 110,11.7936,3670,06 28 2024
215,2DJX,C,12 19 2025,00363 240,57.5190,2936,06 28 2024
216,2DJX,P,12 19 2025,00363 240,11.8219,2936,06 28 2024
217,2DJX,C,12 19 2025,00363 910,57.0402,862,06 28 2024
218,2DJX,P,12 19 2025,00363 910,11.9680,862,06 28 2024
219,2DJX,C,12 19 2025,00365 360,56.0040,1327,06 28 2024
220,2DJX,P,12 19 2025,00365 360,12.2842,1327,06 28 2024
221,2DJX,C,12 19 2025,00365 420,55.9612,3408,06 28 2024
222,2DJX,P,12 19 2025,00365 420,12.2973,3408,06 28 2024
223,2DJX,C,12 19 2025,00367 190,54.6963,862,06 28 2024
224,2DJX,P,12 19 2025,00367 190,12.6832,862,06 28 2024
225,2DJX,C,12 19 2025,00368 310,53.8960,1764,06 28 2024
226,2DJX,P,12 19 2025,00368 310,12.9275,1764,06 28 2024
227,2DJX,C,12 19 2025,00369 840,52.8166,284,06 28 2024
228,2DJX,P,12 19 2025,00369 840,13.2750,284,06 28 2024
229,2DJX,C,12 19 2025,00370 000,52.7044,1250,06 28 2024
230,2DJX,C,12 19 2025,00370 150,52.5993,853,06 28 2024
231,2DJX,P,12 19 2025,00370 150,13.3468,853,06 28 2024
232,2DJX,C,12 19 2025,00371 880,51.3925,717,06 28 2024
233,2DJX,P,12 19 2025,00371 880,13.7535,717,06 28 2024
234,2DJX,C,12 19 2025,00377 430,47.5904,1981,06 28 2024
235,2DJX,P,12 19 2025,00377 430,15.1275,1981,06 28 2024
236,2DJX,C,12 19 2025,00396 770,34.7859,1067,06 28 2024
237,2DJX,P,12 19 2025,00396 770,20.3603,1067,06 28 2024
238,2DJX,C,12 19 2025,00405 190,29.8332,1302,06 28 2024
239,2DJX,P,12 19 2025,00405 190,23.2604,1302,06 28 2024
240,2DJX,C,12 19 2025,00405 270,29.7867,1302,06 28 2024
241,2DJX,P,12 19 2025,00405 270,23.2885,1302,06 28 2024
242,2DJX,C,12 19 2025,00408 100,28.1589,1942,06 28 2024
243,2DJX,P,12 19 2025,00408 100,24.3001,1942,06 28 2024
244,2DJX,C,12 19 2025,00408 930,27.6885,4909,06 28 2024
245,2DJX,P,12 19 2025,00408 930,24.6038,4909,06 28 2024
246,2DJX,C,12 19 2025,00409 600,27.3111,2587,06 28 2024
247,2DJX,P,12 19 2025,00409 600,24.8512,2587,06 28 2024
248,2DJX,C,12 19 2025,00409 730,27.2381,2579,06 28 2024
249,2DJX,P,12 19 2025,00409 730,24.8995,2579,06 28 2024
250,2DJX,C,12 19 2025,00409 740,27.2325,1935,06 28 2024
251,2DJX,P,12 19 2025,00409 740,24.9032,1935,06 28 2024
252,2DJX,C,12 19 2025,00410 470,26.8364,3092,06 28 2024
253,2DJX,P,12 19 2025,00410 470,25.1879,3092,06 28 2024
254,2DJX,C,12 19 2025,00411 290,26.4021,1286,06 28 2024
255,2DJX,P,12 19 2025,00411 290,25.5184,1286,06 28 2024
256,2DJX,C,12 19 2025,00417 900,23.0256,2536,06 28 2024
257,2DJX,P,12 19 2025,00417 900,28.3067,2536,06 28 2024
258,2DJX,C,12 18 2026,00332 330,92.2730,2350,06 28 2024
259,2DJX,P,12 18 2026,00332 330,10.5902,2350,06 28 2024
260,2DJX,C,12 18 2026,00333 160,91.6544,986,06 28 2024
261,2DJX,P,12 18 2026,00333 160,10.7163,986,06 28 2024
262,2DJX,C,12 18 2026,00339 950,86.8618,870,06 28 2024
263,2DJX,P,12 18 2026,00339 950,12.0154,870,06 28 2024
264,2DJX,C,12 18 2026,00341 950,85.4609,1296,06 28 2024
265,2DJX,P,12 18 2026,00341 950,12.4089,1296,06 28 2024
266,2DJX,C,12 18 2026,00344 600,83.6048,791,06 28 2024
267,2DJX,P,12 18 2026,00344 600,12.9302,791,06 28 2024
268,2DJX,C,12 18 2026,00347 610,81.4965,864,06 28 2024
269,2DJX,P,12 18 2026,00347 610,13.5224,864,06 28 2024
270,2DJX,C,12 18 2026,00348 500,80.8731,1180,06 28 2024
271,2DJX,P,12 18 2026,00348 500,13.6975,1180,06 28 2024
272,2DJX,C,12 18 2026,00353 120,77.6372,991,06 28 2024
273,2DJX,P,12 18 2026,00353 120,14.6064,991,06 28 2024
274,2DJX,C,12 18 2026,00353 140,77.6232,288,06 28 2024
275,2DJX,P,12 18 2026,00353 140,14.6104,288,06 28 2024
276,2DJX,C,12 18 2026,00353 860,77.1188,710,06 28 2024
277,2DJX,P,12 18 2026,00353 860,14.7520,710,06 28 2024
278,2DJX,C,12 18 2026,00354 490,76.6776,3579,06 28 2024
279,2DJX,P,12 18 2026,00354 490,14.8760,3579,06 28 2024
280,2DJX,C,12 18 2026,00358 900,73.5887,281,06 28 2024
281,2DJX,P,12 18 2026,00358 900,15.7436,281,06 28 2024
282,2DJX,C,12 18 2026,00358 970,73.5397,561,06 28 2024
283,2DJX,P,12 18 2026,00358 970,15.7573,561,06 28 2024
284,2DJX,C,12 18 2026,00359 340,73.2805,749,06 28 2024
285,2DJX,P,12 18 2026,00359 340,15.8301,749,06 28 2024
286,2DJX,C,12 18 2026,00359 470,73.1894,701,06 28 2024
287,2DJX,P,12 18 2026,00359 470,15.8557,701,06 28 2024
288,2DJX,C,12 18 2026,00359 670,73.0494,1211,06 28 2024
289,2DJX,P,12 18 2026,00359 670,15.8951,1211,06 28 2024
290,2DJX,C,12 18 2026,00362 990,70.7239,426,06 28 2024
291,2DJX,P,12 18 2026,00362 990,16.5482,426,06 28 2024
292,2DJX,C,12 18 2026,00363 350,70.4718,832,06 28 2024
293,2DJX,P,12 18 2026,00363 350,16.6191,832,06 28 2024
294,2DJX,C,12 18 2026,00366 710,68.1184,550,06 28 2024
295,2DJX,P,12 18 2026,00366 710,17.2801,550,06 28 2024
296,2DJX,C,12 18 2026,00368 270,67.0257,590,06 28 2024
297,2DJX,P,12 18 2026,00368 270,17.5870,590,06 28 2024
298,2DJX,C,12 18 2026,00368 610,66.7875,3298,06 28 2024
299,2DJX,P,12 18 2026,00368 610,17.6539,3298,06 28 2024
300,2DJX,C,12 18 2026,00368 740,66.6965,1095,06 28 2024
301,2DJX,P,12 18 2026,00368 740,17.6795,1095,06 28 2024
302,2DJX,C,12 18 2026,00369 240,66.3463,727,06 28 2024
303,2DJX,P,12 18 2026,00369 240,17.7778,727,06 28 2024
304,2DJX,C,12 18 2026,00370 000,65.8140,400,06 28 2024
305,2DJX,C,12 18 2026,00372 470,64.0839,575,06 28 2024
306,2DJX,P,12 18 2026,00372 470,18.4133,575,06 28 2024
307,2DJX,C,12 18 2026,00373 640,63.2654,543,06 28 2024
308,2DJX,P,12 18 2026,00373 640,18.6445,543,06 28 2024
309,2DJX,C,12 18 2026,00383 900,56.4939,573,06 28 2024
310,2DJX,P,12 18 2026,00383 900,21.0779,573,06 28 2024
311,2DJX,C,12 18 2026,00385 150,55.7271,576,06 28 2024
312,2DJX,P,12 18 2026,00385 150,21.4325,576,06 28 2024
313,2DJX,C,12 18 2026,00389 670,52.9922,569,06 28 2024
314,2DJX,P,12 18 2026,00389 670,22.7528,569,06 28 2024
315,2DJX,C,12 18 2026,00391 640,51.8190,1836,06 28 2024
316,2DJX,P,12 18 2026,00391 640,23.3471,1836,06 28 2024
317,2DJX,C,12 18 2026,00404 280,44.5232,2665,06 28 2024
318,2DJX,P,12 18 2026,00404 280,27.3914,2665,06 28 2024
319,2DJX,C,12 18 2026,00405 320,43.9367,3597,06 28 2024
320,2DJX,P,12 18 2026,00405 320,27.7380,3597,06 28 2024
321,2DJX,C,12 18 2026,00413 120,39.6475,6265,06 28 2024
322,2DJX,P,12 18 2026,00413 120,30.4466,6265,06 28 2024
323,2DJX,C,12 18 2026,00415 710,38.2666,3957,06 28 2024
324,2DJX,P,12 18 2026,00415 710,31.3894,3957,06 28 2024
325,2DJX,C,12 18 2026,00419 070,36.5083,1962,06 28 2024
326,2DJX,P,12 18 2026,00419 070,32.6456,1962,06 28 2024
327,2DJX,C,12 18 2026,00420 400,35.8337,3876,06 28 2024
328,2DJX,P,12 18 2026,00420 400,33.1643,3876,06 28 2024
329,2DJX,C,12 18 2026,00421 010,35.5381,1682,06 28 2024
330,2DJX,P,12 18 2026,00421 010,33.4158,1682,06 28 2024
331,2DJX,C,12 18 2026,00421 740,35.1859,777,06 28 2024
332,2DJX,P,12 18 2026,00421 740,33.7186,777,06 28 2024
333,2DJX,C,12 18 2026,00450 000,22.3117,175,06 28 2024
334,2DJX,C,03 19 2027,00419 210,39.4103,2356,06 28 2024
335,2DJX,P,03 19 2027,00419 210,33.3218,2356,06 28 2024
336,2DJX,P,12 17 2027,00273 000,3.3203,100,06 28 2024
337,2DJX,C,12 17 2027,00334 270,100.2153,1026,06 28 2024
338,2DJX,P,12 17 2027,00334 270,13.9402,1026,06 28 2024
339,2DJX,C,12 17 2027,00343 420,94.0729,831,06 28 2024
340,2DJX,P,12 17 2027,00343 420,15.7108,831,06 28 2024
341,2DJX,C,12 17 2027,00346 790,91.8660,1304,06 28 2024
342,2DJX,P,12 17 2027,00346 790,16.4182,1304,06 28 2024
343,2DJX,C,12 17 2027,00356 290,85.6446,793,06 28 2024
344,2DJX,P,12 17 2027,00356 290,18.4125,793,06 28 2024
345,2DJX,C,12 17 2027,00356 480,85.5201,952,06 28 2024
346,2DJX,P,12 17 2027,00356 480,18.4524,952,06 28 2024
347,2DJX,C,12 17 2027,00363 300,81.0538,604,06 28 2024
348,2DJX,P,12 17 2027,00363 300,19.8841,604,06 28 2024
349,2DJX,C,12 17 2027,00366 150,79.1874,1364,06 28 2024
350,2DJX,P,12 17 2027,00366 150,20.4824,1364,06 28 2024
351,2DJX,C,12 17 2027,00372 620,74.9503,1196,06 28 2024
352,2DJX,P,12 17 2027,00372 620,21.8406,1196,06 28 2024
353,2DJX,C,12 17 2027,00373 380,74.4526,918,06 28 2024
354,2DJX,P,12 17 2027,00373 380,22.0002,918,06 28 2024
355,2DJX,C,12 17 2027,00375 730,72.9136,764,06 28 2024
356,2DJX,P,12 17 2027,00375 730,22.4935,764,06 28 2024
357,2DJX,C,12 17 2027,00375 890,72.8089,2350,06 28 2024
358,2DJX,P,12 17 2027,00375 890,22.5271,2350,06 28 2024
359,2DJX,C,12 17 2027,00379 490,70.4513,1914,06 28 2024
360,2DJX,P,12 17 2027,00379 490,23.2828,1914,06 28 2024
361,2DJX,C,12 17 2027,00382 550,68.4473,919,06 28 2024
362,2DJX,P,12 17 2027,00382 550,23.9252,919,06 28 2024
363,2DJX,C,12 17 2027,00383 360,67.9169,1475,06 28 2024
364,2DJX,P,12 17 2027,00383 360,24.0953,1475,06 28 2024
365,2DJX,C,12 17 2027,00384 460,67.1965,1183,06 28 2024
366,2DJX,P,12 17 2027,00384 460,24.3262,1183,06 28 2024
367,2DJX,C,12 17 2027,00385 470,66.5351,2356,06 28 2024
368,2DJX,P,12 17 2027,00385 470,24.5382,2356,06 28 2024
369,2DJX,C,12 17 2027,00386 410,65.9195,1625,06 28 2024
370,2DJX,P,12 17 2027,00386 410,24.7355,1625,06 28 2024
371,2DJX,C,12 17 2027,00389 030,64.2037,590,06 28 2024
372,2DJX,P,12 17 2027,00389 030,25.2855,590,06 28 2024
373,2DJX,C,12 17 2027,00389 130,64.1382,583,06 28 2024
374,2DJX,P,12 17 2027,00389 130,25.3065,583,06 28 2024
375,2DJX,C,12 17 2027,00391 550,62.7368,730,06 28 2024
376,2DJX,P,12 17 2027,00391 550,25.9980,730,06 28 2024
377,2DJX,P,12 17 2027,00400 000,28.7408,150,06 28 2024
378,2DJX,C,12 17 2027,00420 000,47.5804,600,06 28 2024
379,2DJX,C,12 17 2027,00432 610,41.1343,258,06 28 2024
380,2DJX,P,12 17 2027,00432 610,39.9046,258,06 28 2024
381,2DJX,C,12 17 2027,00433 130,40.9191,1287,06 28 2024
382,2DJX,P,12 17 2027,00433 130,40.1391,1287,06 28 2024
383,2DJX,C,12 17 2027,00433 280,40.8572,771,06 28 2024
384,2DJX,P,12 17 2027,00433 280,40.2069,771,06 28 2024
385,2DJX,C,12 17 2027,00435 570,39.9199,900,06 28 2024
386,2DJX,P,12 17 2027,00435 570,41.2500,900,06 28 2024
387,2DJX,C,12 17 2027,00438 070,38.9240,768,06 28 2024
388,2DJX,P,12 17 2027,00438 070,42.4161,768,06 28 2024
