,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST
54,2DJX,C,09 20 2024,00392 650,9.0153,2579
55,2DJX,P,09 20 2024,00392 650,8.7019,2579
56,2DJX,C,10 18 2024,00400 000,7.6266,1000
57,2DJX,C,10 18 2024,00400 010,7.6220,1000
58,2DJX,C,11 15 2024,00400 000,9.6311,1000
59,2DJX,C,11 15 2024,00400 010,9.6263,2000
60,2DJX,C,12 20 2024,00240 470,151.8385,1173
61,2DJX,P,12 20 2024,00240 470,0.0635,1173
62,2DJX,C,12 20 2024,00251 150,141.5290,940
63,2DJX,P,12 20 2024,00251 150,0.1350,940
64,2DJX,C,12 20 2024,00261 010,132.0636,910
65,2DJX,P,12 20 2024,00261 010,0.2537,910
66,2DJX,C,12 20 2024,00262 810,130.3432,360
67,2DJX,P,12 20 2024,00262 810,0.2829,360
68,2DJX,C,12 20 2024,00264 120,129.0928,1700
69,2DJX,P,12 20 2024,00264 120,0.3058,1700
70,2DJX,C,12 20 2024,00265 310,127.9583,1614
71,2DJX,P,12 20 2024,00265 310,0.3280,1614
72,2DJX,C,12 20 2024,00265 890,127.4058,893
73,2DJX,P,12 20 2024,00265 890,0.3393,893
74,2DJX,C,12 20 2024,00266 520,126.8061,579
75,2DJX,P,12 20 2024,00266 520,0.3519,579
76,2DJX,C,12 20 2024,00268 000,125.3989,1062
77,2DJX,P,12 20 2024,00268 000,0.3834,1062
78,2DJX,C,12 20 2024,00270 260,123.2523,1100
79,2DJX,P,12 20 2024,00270 260,0.4334,1100
80,2DJX,C,12 20 2024,00270 910,122.6349,2113
81,2DJX,P,12 20 2024,00270 910,0.4479,2113
82,2DJX,C,12 20 2024,00271 050,122.5019,1233
83,2DJX,P,12 20 2024,00271 050,0.4510,1233
84,2DJX,C,12 20 2024,00271 080,122.4734,528
85,2DJX,P,12 20 2024,00271 080,0.4516,528
86,2DJX,C,12 20 2024,00271 750,121.8370,1078
87,2DJX,P,12 20 2024,00271 750,0.4665,1078
88,2DJX,C,12 20 2024,00273 520,120.1566,715
89,2DJX,P,12 20 2024,00273 520,0.5066,715
90,2DJX,C,12 20 2024,00276 520,117.3086,1721
91,2DJX,P,12 20 2024,00276 520,0.5746,1721
92,2DJX,C,12 20 2024,00280 540,113.4922,1738
93,2DJX,P,12 20 2024,00280 540,0.6657,1738
94,2DJX,C,12 20 2024,00287 310,107.0651,1334
95,2DJX,P,12 20 2024,00287 310,0.8191,1334
96,2DJX,C,12 20 2024,00288 670,105.7740,678
97,2DJX,P,12 20 2024,00288 670,0.8500,678
98,2DJX,C,12 20 2024,00291 000,103.5622,1322
99,2DJX,P,12 20 2024,00291 000,0.9030,1322
100,2DJX,P,12 20 2024,00301 000,1.1306,950
101,2DJX,C,12 20 2024,00309 840,85.6886,3408
102,2DJX,P,12 20 2024,00309 840,1.3421,3408
103,2DJX,C,12 20 2024,00326 810,70.0003,3080
104,2DJX,P,12 20 2024,00326 810,2.1488,3080
105,2DJX,P,12 20 2024,00330 010,2.3463,900
106,2DJX,C,12 20 2024,00330 670,66.4865,885
107,2DJX,P,12 20 2024,00330 670,2.3870,885
108,2DJX,C,12 20 2024,00333 870,63.5736,729
109,2DJX,P,12 20 2024,00333 870,2.5845,729
110,2DJX,C,12 20 2024,00336 280,61.3797,868
111,2DJX,P,12 20 2024,00336 280,2.7332,868
112,2DJX,C,12 20 2024,00336 400,61.2705,2032
113,2DJX,P,12 20 2024,00336 400,2.7406,2032
114,2DJX,C,12 20 2024,00338 520,59.3406,1010
115,2DJX,P,12 20 2024,00338 520,2.8714,1010
116,2DJX,C,12 20 2024,00338 660,59.2132,575
117,2DJX,P,12 20 2024,00338 660,2.8800,575
118,2DJX,C,12 20 2024,00341 460,56.6645,2306
119,2DJX,P,12 20 2024,00341 460,3.0530,2306
120,2DJX,C,12 20 2024,00344 660,53.7518,733
121,2DJX,P,12 20 2024,00344 660,3.2507,733
122,2DJX,C,12 20 2024,00345 610,52.8871,1064
123,2DJX,P,12 20 2024,00345 610,3.3094,1064
124,2DJX,C,12 20 2024,00346 520,52.0587,1499
125,2DJX,P,12 20 2024,00346 520,3.3656,1499
126,2DJX,C,12 20 2024,00347 160,51.4762,1512
127,2DJX,P,12 20 2024,00347 160,3.4051,1512
128,2DJX,C,12 20 2024,00347 610,51.0666,1537
129,2DJX,P,12 20 2024,00347 610,3.4329,1537
130,2DJX,C,12 20 2024,00347 700,50.9847,615
131,2DJX,P,12 20 2024,00347 700,3.4385,615
132,2DJX,C,12 20 2024,00348 050,50.6661,306
133,2DJX,P,12 20 2024,00348 050,3.4601,306
134,2DJX,C,12 20 2024,00349 410,49.4293,763
135,2DJX,P,12 20 2024,00349 410,3.5453,763
136,2DJX,C,12 20 2024,00349 790,49.0842,2131
137,2DJX,P,12 20 2024,00349 790,3.5695,2131
138,2DJX,C,12 20 2024,00350 010,48.8845,1450
139,2DJX,C,12 20 2024,00350 550,48.3988,1405
140,2DJX,P,12 20 2024,00350 550,3.6229,1405
141,2DJX,C,12 20 2024,00351 740,47.3300,4451
142,2DJX,P,12 20 2024,00351 740,3.7108,4451
143,2DJX,C,12 20 2024,00351 800,47.2761,7419
144,2DJX,P,12 20 2024,00351 800,3.7152,7419
145,2DJX,C,12 20 2024,00351 900,47.1864,1491
146,2DJX,P,12 20 2024,00351 900,3.7227,1491
147,2DJX,C,12 20 2024,00353 040,46.1646,5912
148,2DJX,P,12 20 2024,00353 040,3.8090,5912
149,2DJX,C,12 20 2024,00353 210,46.0124,5911
150,2DJX,P,12 20 2024,00353 210,3.8220,5911
151,2DJX,C,12 20 2024,00355 460,44.0202,2922
152,2DJX,P,12 20 2024,00355 460,4.0169,2922
153,2DJX,C,12 20 2024,00355 580,43.9181,1474
154,2DJX,P,12 20 2024,00355 580,4.0314,1474
155,2DJX,C,12 20 2024,00356 360,43.2554,1180
156,2DJX,P,12 20 2024,00356 360,4.1268,1180
157,2DJX,C,12 20 2024,00359 140,40.9109,2930
158,2DJX,P,12 20 2024,00359 140,4.4846,2930
159,2DJX,C,12 20 2024,00359 160,40.8941,1830
160,2DJX,P,12 20 2024,00359 160,4.4872,1830
161,2DJX,C,12 20 2024,00369 260,32.5126,855
162,2DJX,P,12 20 2024,00369 260,5.9230,855
163,2DJX,C,12 20 2024,00374 800,28.1879,2768
164,2DJX,P,12 20 2024,00374 800,6.9833,2768
165,2DJX,C,12 20 2024,00374 910,28.1039,2768
166,2DJX,P,12 20 2024,00374 910,7.0062,2768
167,2DJX,C,12 20 2024,00375 040,28.0055,6229
168,2DJX,P,12 20 2024,00375 040,7.0341,6229
169,2DJX,C,12 20 2024,00380 850,23.7945,2719
170,2DJX,P,12 20 2024,00380 850,8.4705,2719
171,2DJX,C,12 20 2024,00383 340,22.0509,4838
172,2DJX,P,12 20 2024,00383 340,9.1473,4838
173,2DJX,C,12 20 2024,00385 640,20.4829,1342
174,2DJX,P,12 20 2024,00385 640,9.8149,1342
175,2DJX,C,12 20 2024,00391 600,16.6563,5888
176,2DJX,P,12 20 2024,00391 600,11.7815,5888
177,2DJX,C,12 20 2024,00394 630,14.8805,2600
178,2DJX,P,12 20 2024,00394 630,12.9509,2600
179,2DJX,C,12 20 2024,00396 790,13.6573,1297
180,2DJX,P,12 20 2024,00396 790,13.8272,1297
181,2DJX,C,12 20 2024,00397 430,13.3032,1296
182,2DJX,P,12 20 2024,00397 430,14.0952,1296
183,2DJX,C,12 20 2024,00397 830,13.0841,517
184,2DJX,P,12 20 2024,00397 830,14.2649,517
185,2DJX,C,12 20 2024,00399 000,12.4529,1935
186,2DJX,P,12 20 2024,00399 000,14.7710,1935
187,2DJX,C,12 20 2024,00399 510,12.1823,3092
188,2DJX,P,12 20 2024,00399 510,14.9961,3092
189,2DJX,C,12 20 2024,00399 530,12.1718,5156
190,2DJX,P,12 20 2024,00399 530,15.0050,5156
191,2DJX,C,12 20 2024,00399 730,12.0665,4777
192,2DJX,P,12 20 2024,00399 730,15.0941,4777
193,2DJX,C,12 20 2024,00400 010,11.9200,1000
194,2DJX,C,12 20 2024,00400 700,11.5792,4114
195,2DJX,P,12 20 2024,00400 700,15.5497,4114
196,2DJX,C,12 20 2024,00402 530,10.7008,512
197,2DJX,P,12 20 2024,00402 530,16.4501,512
198,2DJX,C,12 20 2024,00420 010,4.3727,825
199,2DJX,C,01 17 2025,00400 000,13.6395,600
200,2DJX,C,06 20 2025,00416 080,13.8398,1379
201,2DJX,P,06 20 2025,00416 080,25.7728,1379
202,2DJX,C,12 19 2025,00258 950,142.6664,4024
203,2DJX,P,12 19 2025,00258 950,2.8400,4024
204,2DJX,C,12 19 2025,00291 590,113.3499,983
205,2DJX,P,12 19 2025,00291 590,3.8675,983
206,2DJX,C,12 19 2025,00299 210,106.5058,1285
207,2DJX,P,12 19 2025,00299 210,4.1075,1285
208,2DJX,P,12 19 2025,00310 010,4.7749,600
209,2DJX,C,12 19 2025,00322 580,86.6802,822
210,2DJX,P,12 19 2025,00322 580,6.0079,822
211,2DJX,C,12 19 2025,00330 070,80.5179,596
212,2DJX,P,12 19 2025,00330 070,6.8087,596
213,2DJX,C,12 19 2025,00331 060,79.7299,592
214,2DJX,P,12 19 2025,00331 060,6.9411,592
215,2DJX,C,12 19 2025,00331 670,79.2468,614
216,2DJX,P,12 19 2025,00331 670,7.0251,614
217,2DJX,C,12 19 2025,00334 600,76.9281,587
218,2DJX,P,12 19 2025,00334 600,7.4303,587
219,2DJX,C,12 19 2025,00334 610,76.9202,587
220,2DJX,P,12 19 2025,00334 610,7.4317,587
221,2DJX,C,12 19 2025,00336 260,75.6144,3333
222,2DJX,P,12 19 2025,00336 260,7.6598,3333
223,2DJX,C,12 19 2025,00336 300,75.5827,291
224,2DJX,P,12 19 2025,00336 300,7.6654,291
225,2DJX,C,12 19 2025,00340 560,72.2175,1428
226,2DJX,P,12 19 2025,00340 560,8.2605,1428
227,2DJX,C,12 19 2025,00341 180,71.7313,1716
228,2DJX,P,12 19 2025,00341 180,8.3506,1716
229,2DJX,C,12 19 2025,00342 030,71.0661,1431
230,2DJX,P,12 19 2025,00342 030,8.4756,1431
231,2DJX,C,12 19 2025,00342 230,70.9098,576
232,2DJX,P,12 19 2025,00342 230,8.5052,576
233,2DJX,C,12 19 2025,00346 190,67.8275,1410
234,2DJX,P,12 19 2025,00346 190,9.1044,1410
235,2DJX,C,12 19 2025,00347 240,67.0122,1434
236,2DJX,P,12 19 2025,00347 240,9.2653,1434
237,2DJX,C,12 19 2025,00347 320,66.9502,1004
238,2DJX,P,12 19 2025,00347 320,9.2776,1004
239,2DJX,C,12 19 2025,00356 070,60.2753,1407
240,2DJX,P,12 19 2025,00356 070,10.7372,1407
241,2DJX,C,12 19 2025,00356 170,60.2000,758
242,2DJX,P,12 19 2025,00356 170,10.7549,758
243,2DJX,C,12 19 2025,00356 610,59.8688,418
244,2DJX,P,12 19 2025,00356 610,10.8328,418
245,2DJX,C,12 19 2025,00358 970,58.1014,700
246,2DJX,P,12 19 2025,00358 970,11.2593,700
247,2DJX,C,12 19 2025,00359 500,57.7064,420
248,2DJX,P,12 19 2025,00359 500,11.3571,420
249,2DJX,C,12 19 2025,00360 320,57.1010,9620
250,2DJX,P,12 19 2025,00360 320,11.5140,9620
251,2DJX,C,12 19 2025,00362 300,55.6629,295
252,2DJX,P,12 19 2025,00362 300,11.9166,295
253,2DJX,C,12 19 2025,00362 640,55.4172,442
254,2DJX,P,12 19 2025,00362 640,11.9870,442
255,2DJX,C,12 19 2025,00362 760,55.3305,1184
256,2DJX,P,12 19 2025,00362 760,12.0119,1184
257,2DJX,C,12 19 2025,00363 110,55.0780,3670
258,2DJX,P,12 19 2025,00363 110,12.0848,3670
259,2DJX,C,12 19 2025,00363 240,54.9843,2936
260,2DJX,P,12 19 2025,00363 240,12.1119,2936
261,2DJX,C,12 19 2025,00363 910,54.5023,862
262,2DJX,P,12 19 2025,00363 910,12.2528,862
263,2DJX,C,12 19 2025,00365 360,53.4638,1327
264,2DJX,P,12 19 2025,00365 360,12.5623,1327
265,2DJX,C,12 19 2025,00365 420,53.4210,3408
266,2DJX,P,12 19 2025,00365 420,12.5753,3408
267,2DJX,C,12 19 2025,00367 190,52.1626,862
268,2DJX,P,12 19 2025,00367 190,12.9624,862
269,2DJX,C,12 19 2025,00368 310,51.3715,1764
270,2DJX,P,12 19 2025,00368 310,13.2125,1764
271,2DJX,C,12 19 2025,00369 840,50.2974,284
272,2DJX,P,12 19 2025,00369 840,13.5607,284
273,2DJX,C,12 19 2025,00370 000,50.1855,1250
274,2DJX,C,12 19 2025,00370 150,50.0807,853
275,2DJX,P,12 19 2025,00370 150,13.6322,853
276,2DJX,C,12 19 2025,00371 880,48.8772,717
277,2DJX,P,12 19 2025,00371 880,14.0370,717
278,2DJX,C,12 19 2025,00377 430,45.0853,1981
279,2DJX,P,12 19 2025,00377 430,15.4047,1981
280,2DJX,C,12 19 2025,00396 770,32.6456,1067
281,2DJX,P,12 19 2025,00396 770,20.9447,1067
282,2DJX,C,12 19 2025,00405 190,27.6950,1302
283,2DJX,P,12 19 2025,00405 190,23.8218,1302
284,2DJX,C,12 19 2025,00405 270,27.6493,1302
285,2DJX,P,12 19 2025,00405 270,23.8504,1302
286,2DJX,C,12 19 2025,00408 100,26.0514,1942
287,2DJX,P,12 19 2025,00408 100,24.8834,1942
288,2DJX,C,12 19 2025,00408 930,25.5900,4909
289,2DJX,P,12 19 2025,00408 930,25.1936,4909
290,2DJX,C,12 19 2025,00409 600,25.2199,2587
291,2DJX,P,12 19 2025,00409 600,25.4464,2587
292,2DJX,C,12 19 2025,00409 730,25.1483,2579
293,2DJX,P,12 19 2025,00409 730,25.4957,2579
294,2DJX,C,12 19 2025,00409 740,25.1428,1935
295,2DJX,P,12 19 2025,00409 740,25.4995,1935
296,2DJX,C,12 19 2025,00410 470,24.7568,3092
297,2DJX,P,12 19 2025,00410 470,25.7921,3092
298,2DJX,C,12 19 2025,00411 290,24.3352,1286
299,2DJX,P,12 19 2025,00411 290,26.1329,1286
300,2DJX,C,12 19 2025,00417 900,21.0652,2536
301,2DJX,P,12 19 2025,00417 900,29.0079,2536
302,2DJX,C,06 18 2026,00400 000,38.2715,250
303,2DJX,C,06 18 2026,00420 000,27.4210,250
304,2DJX,C,12 18 2026,00332 330,90.4888,2350
305,2DJX,P,12 18 2026,00332 330,11.0678,2350
306,2DJX,C,12 18 2026,00333 160,89.8671,986
307,2DJX,P,12 18 2026,00333 160,11.1886,986
308,2DJX,C,12 18 2026,00339 950,84.9143,870
309,2DJX,P,12 18 2026,00339 950,12.3102,870
310,2DJX,C,12 18 2026,00341 950,83.4633,1296
311,2DJX,P,12 18 2026,00341 950,12.6484,1296
312,2DJX,C,12 18 2026,00344 600,81.5516,791
313,2DJX,P,12 18 2026,00344 600,13.1074,791
314,2DJX,C,12 18 2026,00347 610,79.4044,864
315,2DJX,P,12 18 2026,00347 610,13.6529,864
316,2DJX,C,12 18 2026,00348 500,78.7734,1180
317,2DJX,P,12 18 2026,00348 500,13.8181,1180
318,2DJX,C,12 18 2026,00353 120,75.5092,991
319,2DJX,P,12 18 2026,00353 120,14.6869,991
320,2DJX,C,12 18 2026,00353 140,75.4951,288
321,2DJX,P,12 18 2026,00353 140,14.6907,288
322,2DJX,C,12 18 2026,00353 860,74.9892,710
323,2DJX,P,12 18 2026,00353 860,14.8290,710
324,2DJX,C,12 18 2026,00354 490,74.5475,3579
325,2DJX,P,12 18 2026,00354 490,14.9508,3579
326,2DJX,C,12 18 2026,00358 900,71.4963,281
327,2DJX,P,12 18 2026,00358 900,15.8448,281
328,2DJX,C,12 18 2026,00358 970,71.4483,561
329,2DJX,P,12 18 2026,00358 970,15.8594,561
330,2DJX,C,12 18 2026,00359 340,71.1944,749
331,2DJX,P,12 18 2026,00359 340,15.9366,749
332,2DJX,C,12 18 2026,00359 470,71.1053,701
333,2DJX,P,12 18 2026,00359 470,15.9638,701
334,2DJX,C,12 18 2026,00359 670,70.9683,1211
335,2DJX,P,12 18 2026,00359 670,16.0057,1211
336,2DJX,C,12 18 2026,00362 990,68.7035,426
337,2DJX,P,12 18 2026,00362 990,16.7109,426
338,2DJX,C,12 18 2026,00363 350,68.4593,832
339,2DJX,P,12 18 2026,00363 350,16.7888,832
340,2DJX,C,12 18 2026,00366 710,66.1948,550
341,2DJX,P,12 18 2026,00366 710,17.5301,550
342,2DJX,C,12 18 2026,00368 270,65.1522,590
343,2DJX,P,12 18 2026,00368 270,17.8831,590
344,2DJX,C,12 18 2026,00368 610,64.9258,3298
345,2DJX,P,12 18 2026,00368 610,17.9608,3298
346,2DJX,C,12 18 2026,00368 740,64.8393,1095
347,2DJX,P,12 18 2026,00368 740,17.9906,1095
348,2DJX,C,12 18 2026,00369 240,64.5069,727
349,2DJX,P,12 18 2026,00369 240,18.1055,727
350,2DJX,C,12 18 2026,00370 000,64.0027,400
351,2DJX,C,12 18 2026,00372 470,62.3739,575
352,2DJX,P,12 18 2026,00372 470,18.8621,575
353,2DJX,C,12 18 2026,00373 640,61.6075,543
354,2DJX,P,12 18 2026,00373 640,19.1424,543
355,2DJX,C,12 18 2026,00383 900,54.9841,573
356,2DJX,P,12 18 2026,00383 900,21.6976,573
357,2DJX,C,12 18 2026,00385 150,54.1855,576
358,2DJX,P,12 18 2026,00385 150,22.0173,576
359,2DJX,C,12 18 2026,00389 670,51.3307,569
360,2DJX,P,12 18 2026,00389 670,23.2060,569
361,2DJX,C,12 18 2026,00391 640,50.1029,1836
362,2DJX,P,12 18 2026,00391 640,23.7406,1836
363,2DJX,C,12 18 2026,00404 280,42.5445,2665
364,2DJX,P,12 18 2026,00404 280,27.4899,2665
365,2DJX,C,12 18 2026,00405 320,41.9543,3597
366,2DJX,P,12 18 2026,00405 320,27.8301,3597
367,2DJX,C,12 18 2026,00413 120,37.6359,6265
368,2DJX,P,12 18 2026,00413 120,30.4896,6265
369,2DJX,C,12 18 2026,00415 710,36.2455,3957
370,2DJX,P,12 18 2026,00415 710,31.4161,3957
371,2DJX,C,12 18 2026,00419 070,34.4749,1962
372,2DJX,P,12 18 2026,00419 070,32.6514,1962
373,2DJX,C,12 18 2026,00420 400,33.7973,3876
374,2DJX,P,12 18 2026,00420 400,33.1636,3876
375,2DJX,C,12 18 2026,00421 010,33.5023,1682
376,2DJX,P,12 18 2026,00421 010,33.4143,1682
377,2DJX,C,12 18 2026,00421 740,33.1510,777
378,2DJX,P,12 18 2026,00421 740,33.7160,777
379,2DJX,C,12 18 2026,00450 000,20.7422,175
380,2DJX,C,03 19 2027,00419 210,37.4681,2356
381,2DJX,P,03 19 2027,00419 210,33.3669,2356
382,2DJX,P,12 17 2027,00273 000,4.7572,100
383,2DJX,C,12 17 2027,00334 270,98.6795,1026
384,2DJX,P,12 17 2027,00334 270,14.5877,1026
385,2DJX,C,12 17 2027,00343 420,92.3355,831
386,2DJX,P,12 17 2027,00343 420,16.1344,831
387,2DJX,C,12 17 2027,00346 790,90.1021,1304
388,2DJX,P,12 17 2027,00346 790,16.8072,1304
389,2DJX,C,12 17 2027,00356 290,83.8062,793
390,2DJX,P,12 17 2027,00356 290,18.7037,793
391,2DJX,C,12 17 2027,00356 480,83.6803,952
392,2DJX,P,12 17 2027,00356 480,18.7417,952
393,2DJX,C,12 17 2027,00363 300,79.2293,604
394,2DJX,P,12 17 2027,00363 300,20.1720,604
395,2DJX,C,12 17 2027,00366 150,77.4123,1364
396,2DJX,P,12 17 2027,00366 150,20.8127,1364
397,2DJX,C,12 17 2027,00372 620,73.3490,1196
398,2DJX,P,12 17 2027,00372 620,22.3289,1196
399,2DJX,C,12 17 2027,00373 380,72.8756,918
400,2DJX,P,12 17 2027,00373 380,22.5108,918
401,2DJX,C,12 17 2027,00375 730,71.4213,764
402,2DJX,P,12 17 2027,00375 730,23.0831,764
403,2DJX,C,12 17 2027,00375 890,71.3233,2350
404,2DJX,P,12 17 2027,00375 890,23.1231,2350
405,2DJX,C,12 17 2027,00379 490,69.1187,1914
406,2DJX,P,12 17 2027,00379 490,24.0230,1914
407,2DJX,C,12 17 2027,00382 550,67.2448,919
408,2DJX,P,12 17 2027,00382 550,24.7880,919
409,2DJX,C,12 17 2027,00383 360,66.7501,1475
410,2DJX,P,12 17 2027,00383 360,24.9918,1475
411,2DJX,C,12 17 2027,00384 460,66.0844,1183
412,2DJX,P,12 17 2027,00384 460,25.2746,1183
413,2DJX,C,12 17 2027,00385 470,65.4731,2356
414,2DJX,P,12 17 2027,00385 470,25.5343,2356
415,2DJX,C,12 17 2027,00386 410,64.9042,1625
416,2DJX,P,12 17 2027,00386 410,25.7760,1625
417,2DJX,C,12 17 2027,00389 030,63.3185,590
418,2DJX,P,12 17 2027,00389 030,26.4497,590
419,2DJX,C,12 17 2027,00389 130,63.2580,583
420,2DJX,P,12 17 2027,00389 130,26.4755,583
421,2DJX,C,12 17 2027,00391 550,61.7933,730
422,2DJX,P,12 17 2027,00391 550,27.0977,730
423,2DJX,P,12 17 2027,00400 000,29.2705,150
424,2DJX,C,12 17 2027,00420 000,45.5067,600
425,2DJX,C,12 17 2027,00432 610,39.2565,258
426,2DJX,P,12 17 2027,00432 610,39.9695,258
427,2DJX,C,12 17 2027,00433 130,39.0219,1287
428,2DJX,P,12 17 2027,00433 130,40.1834,1287
429,2DJX,C,12 17 2027,00435 570,37.9314,900
430,2DJX,P,12 17 2027,00435 570,41.1970,900
431,2DJX,C,12 17 2027,00438 070,36.8316,768
432,2DJX,P,12 17 2027,00438 070,42.2532,768
433,2DJX,C,12 15 2028,00366 840,86.4383,279
434,2DJX,P,12 15 2028,00366 840,23.5994,279
435,2DJX,C,12 15 2028,00369 220,84.9826,1788
436,2DJX,P,12 15 2028,00369 220,24.1238,1788
437,2DJX,C,12 15 2028,00396 120,69.3003,290
438,2DJX,P,12 15 2028,00396 120,30.8212,290
439,2DJX,C,12 15 2028,00397 960,68.2317,2316
440,2DJX,P,12 15 2028,00397 960,31.2834,2316
441,2DJX,C,12 15 2028,00406 670,63.1729,717
442,2DJX,P,12 15 2028,00406 670,33.4710,717
443,2DJX,C,12 15 2028,00408 740,61.9742,1566
444,2DJX,P,12 15 2028,00408 740,33.9944,1566
445,2DJX,C,12 15 2028,00427 170,51.9970,928
446,2DJX,P,12 15 2028,00427 170,39.3503,928
447,2DJX,C,12 15 2028,00428 110,51.5220,1066
448,2DJX,P,12 15 2028,00428 110,39.6574,1066
449,2DJX,C,12 15 2028,00434 600,48.3085,528
450,2DJX,P,12 15 2028,00434 600,41.8433,528
451,2DJX,C,12 15 2028,00442 850,44.4986,388
452,2DJX,P,12 15 2028,00442 850,44.8971,388
453,2DJX,C,12 15 2028,00443 220,44.3419,516
454,2DJX,P,12 15 2028,00443 220,45.0482,516
455,2DJX,C,12 15 2028,00447 520,42.5203,654
456,2DJX,P,12 15 2028,00447 520,46.8040,654
457,2DJX,C,12 21 2029,00406 970,72.7824,725
458,2DJX,P,12 21 2029,00406 970,35.4615,725
459,2DJX,C,12 21 2029,00469 350,42.8605,386
460,2DJX,P,12 21 2029,00469 350,55.5645,386
461,2NDX,P,06 21 2024,09500 010,0.0001,30
462,2NDX,P,06 21 2024,09700 010,0.0001,15
463,2NDX,P,06 21 2024,11500 010,0.0091,15
464,2NDX,C,06 21 2024,12000 010,7058.404,35
465,2NDX,C,06 21 2024,13009 530,6051.760,20
466,2NDX,P,06 21 2024,13009 530,0.5410,20
467,2NDX,P,06 21 2024,13100 010,0.6369,30
468,2NDX,C,06 21 2024,13695 570,5368.062,119
469,2NDX,P,06 21 2024,13695 570,1.2679,119
470,2NDX,C,06 21 2024,13696 870,5366.767,19
471,2NDX,P,06 21 2024,13696 870,1.2693,19
472,2NDX,P,06 21 2024,15000 010,2.8863,30
473,2NDX,C,06 21 2024,15500 010,3570.364,15
474,2NDX,P,06 21 2024,15500 010,3.7612,10
475,2NDX,C,06 21 2024,15709 370,3361.918,17
476,2NDX,P,06 21 2024,15709 370,4.1828,17
477,2NDX,C,06 21 2024,15823 670,3248.158,66
478,2NDX,P,06 21 2024,15823 670,4.4533,66
479,2NDX,C,06 21 2024,15992 300,3080.353,10
480,2NDX,P,06 21 2024,15992 300,4.8815,10
481,2NDX,C,06 21 2024,15992 400,3080.254,52
482,2NDX,P,06 21 2024,15992 400,4.8817,52
483,2NDX,P,06 21 2024,16000 010,4.9016,20
484,2NDX,C,06 21 2024,16032 050,3040.801,64
485,2NDX,P,06 21 2024,16032 050,4.9861,64
