,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST
117,2DJX,P,12 20 2024,00353 210,5.4740,5911
118,2DJX,C,12 20 2024,00355 460,41.1473,2922
119,2DJX,P,12 20 2024,00355 460,5.7925,2922
120,2DJX,C,12 20 2024,00355 580,41.0490,1474
121,2DJX,P,12 20 2024,00355 580,5.8102,1474
122,2DJX,C,12 20 2024,00356 360,40.4117,1180
123,2DJX,P,12 20 2024,00356 360,5.9266,1180
124,2DJX,C,12 20 2024,00359 140,38.1587,2930
125,2DJX,P,12 20 2024,00359 140,6.3600,2930
126,2DJX,C,12 20 2024,00359 160,38.1426,3660
127,2DJX,P,12 20 2024,00359 160,6.3632,3660
128,2DJX,C,12 20 2024,00369 260,30.3060,855
129,2DJX,P,12 20 2024,00369 260,8.2863,855
130,2DJX,C,12 20 2024,00374 800,26.3373,2768
131,2DJX,P,12 20 2024,00374 800,9.6710,2768
132,2DJX,C,12 20 2024,00374 910,26.2605,2768
133,2DJX,P,12 20 2024,00374 910,9.7005,2768
134,2DJX,C,12 20 2024,00375 040,26.1698,6229
135,2DJX,P,12 20 2024,00375 040,9.7354,6229
136,2DJX,C,12 20 2024,00380 850,22.1829,2719
137,2DJX,P,12 20 2024,00380 850,11.3628,2719
138,2DJX,C,12 20 2024,00383 340,20.5780,4838
139,2DJX,P,12 20 2024,00383 340,12.1641,4838
140,2DJX,C,12 20 2024,00385 640,19.1570,1342
141,2DJX,P,12 20 2024,00385 640,12.9656,1342
142,2DJX,C,12 20 2024,00391 600,15.7727,5888
143,2DJX,P,12 20 2024,00391 600,15.3405,5888
144,2DJX,C,12 20 2024,00394 630,14.1209,2600
145,2DJX,P,12 20 2024,00394 630,16.6166,2600
146,2DJX,C,12 20 2024,00396 790,13.0023,1297
147,2DJX,P,12 20 2024,00396 790,17.5853,1297
148,2DJX,C,12 20 2024,00397 430,12.6798,1296
149,2DJX,P,12 20 2024,00397 430,17.8812,1296
150,2DJX,C,12 20 2024,00397 830,12.4802,517
151,2DJX,P,12 20 2024,00397 830,18.0682,517
152,2DJX,C,12 20 2024,00399 000,11.9055,1935
153,2DJX,P,12 20 2024,00399 000,18.6241,1935
154,2DJX,C,12 20 2024,00399 510,11.6592,3092
155,2DJX,P,12 20 2024,00399 510,18.8706,3092
156,2DJX,C,12 20 2024,00399 530,11.6496,5156
157,2DJX,P,12 20 2024,00399 530,18.8803,5156
158,2DJX,C,12 20 2024,00399 730,11.5538,4777
159,2DJX,P,12 20 2024,00399 730,18.9777,4777
160,2DJX,C,12 20 2024,00400 010,11.4202,1000
161,2DJX,C,12 20 2024,00400 700,11.0913,4114
162,2DJX,P,12 20 2024,00400 700,19.4526,4114
163,2DJX,C,12 20 2024,00402 530,10.2420,512
164,2DJX,P,12 20 2024,00402 530,20.3717,512
165,2DJX,C,12 20 2024,00420 010,4.3978,825
166,2DJX,C,01 17 2025,00400 000,13.0147,600
167,2DJX,C,12 19 2025,00258 950,138.4065,4024
168,2DJX,P,12 19 2025,00258 950,3.1638,4024
169,2DJX,C,12 19 2025,00291 590,109.4767,983
170,2DJX,P,12 19 2025,00291 590,4.3163,983
171,2DJX,C,12 19 2025,00299 210,103.0391,1285
172,2DJX,P,12 19 2025,00299 210,4.9016,1285
173,2DJX,P,12 19 2025,00310 010,5.8610,600
174,2DJX,C,12 19 2025,00322 580,83.8156,822
175,2DJX,P,12 19 2025,00322 580,7.2168,822
176,2DJX,C,12 19 2025,00330 070,77.8550,596
177,2DJX,P,12 19 2025,00330 070,8.1592,596
178,2DJX,C,12 19 2025,00331 060,77.0727,592
179,2DJX,P,12 19 2025,00331 060,8.2893,592
180,2DJX,C,12 19 2025,00331 670,76.5915,614
181,2DJX,P,12 19 2025,00331 670,8.3704,614
182,2DJX,C,12 19 2025,00334 600,74.2901,587
183,2DJX,P,12 19 2025,00334 600,8.7693,587
184,2DJX,C,12 19 2025,00334 610,74.2823,587
185,2DJX,P,12 19 2025,00334 610,8.7707,587
186,2DJX,C,12 19 2025,00336 260,73.0123,3333
187,2DJX,P,12 19 2025,00336 260,9.0215,3333
188,2DJX,C,12 19 2025,00336 300,72.9819,291
189,2DJX,P,12 19 2025,00336 300,9.0279,291
190,2DJX,C,12 19 2025,00340 560,69.7370,1428
191,2DJX,P,12 19 2025,00340 560,9.7092,1428
192,2DJX,C,12 19 2025,00341 180,69.2648,1716
193,2DJX,P,12 19 2025,00341 180,9.8084,1716
194,2DJX,C,12 19 2025,00342 030,68.6173,1431
195,2DJX,P,12 19 2025,00342 030,9.9443,1431
196,2DJX,C,12 19 2025,00342 230,68.4650,576
197,2DJX,P,12 19 2025,00342 230,9.9763,576
198,2DJX,C,12 19 2025,00346 190,65.4668,1410
199,2DJX,P,12 19 2025,00346 190,10.6278,1410
200,2DJX,C,12 19 2025,00347 240,64.6809,1434
201,2DJX,P,12 19 2025,00347 240,10.8096,1434
202,2DJX,C,12 19 2025,00347 320,64.6211,1004
203,2DJX,P,12 19 2025,00347 320,10.8235,1004
204,2DJX,C,12 19 2025,00356 070,58.1916,1407
205,2DJX,P,12 19 2025,00356 070,12.4584,1407
206,2DJX,C,12 19 2025,00356 170,58.1191,758
207,2DJX,P,12 19 2025,00356 170,12.4780,758
208,2DJX,C,12 19 2025,00356 610,57.8002,418
209,2DJX,P,12 19 2025,00356 610,12.5647,418
210,2DJX,C,12 19 2025,00358 970,56.0989,700
211,2DJX,P,12 19 2025,00358 970,13.0385,700
212,2DJX,C,12 19 2025,00359 500,55.7189,420
213,2DJX,P,12 19 2025,00359 500,13.1469,420
214,2DJX,C,12 19 2025,00360 320,55.1348,9620
215,2DJX,P,12 19 2025,00360 320,13.3185,9620
216,2DJX,C,12 19 2025,00362 300,53.7407,295
217,2DJX,P,12 19 2025,00362 300,13.7493,295
218,2DJX,C,12 19 2025,00362 640,53.5025,442
219,2DJX,P,12 19 2025,00362 640,13.8244,442
220,2DJX,C,12 19 2025,00362 760,53.4185,1184
221,2DJX,P,12 19 2025,00362 760,13.8510,1184
222,2DJX,C,12 19 2025,00363 110,53.1738,3670
223,2DJX,P,12 19 2025,00363 110,13.9289,3670
224,2DJX,C,12 19 2025,00363 240,53.0830,2936
225,2DJX,P,12 19 2025,00363 240,13.9579,2936
226,2DJX,C,12 19 2025,00363 910,52.6158,862
227,2DJX,P,12 19 2025,00363 910,14.1082,862
228,2DJX,C,12 19 2025,00365 360,51.6093,1327
229,2DJX,P,12 19 2025,00365 360,14.4381,1327
230,2DJX,C,12 19 2025,00365 420,51.5678,3408
231,2DJX,P,12 19 2025,00365 420,14.4519,3408
232,2DJX,C,12 19 2025,00367 190,50.3484,862
233,2DJX,P,12 19 2025,00367 190,14.8638,862
234,2DJX,C,12 19 2025,00368 310,49.5818,1764
235,2DJX,P,12 19 2025,00368 310,15.1295,1764
236,2DJX,C,12 19 2025,00369 840,48.5412,284
237,2DJX,P,12 19 2025,00369 840,15.4989,284
238,2DJX,C,12 19 2025,00370 000,48.4328,1250
239,2DJX,C,12 19 2025,00370 150,48.3312,853
240,2DJX,P,12 19 2025,00370 150,15.5747,853
241,2DJX,C,12 19 2025,00371 880,47.1654,717
242,2DJX,P,12 19 2025,00371 880,16.0032,717
243,2DJX,C,12 19 2025,00377 430,43.4929,1981
244,2DJX,P,12 19 2025,00377 430,17.4458,1981
245,2DJX,C,12 19 2025,00396 770,31.6519,1067
246,2DJX,P,12 19 2025,00396 770,23.4294,1067
247,2DJX,C,12 19 2025,00405 190,26.8313,1302
248,2DJX,P,12 19 2025,00405 190,26.3689,1302
249,2DJX,C,12 19 2025,00405 270,26.7856,1302
250,2DJX,P,12 19 2025,00405 270,26.3970,1302
251,2DJX,C,12 19 2025,00408 100,25.1875,1942
252,2DJX,P,12 19 2025,00408 100,27.4070,1942
253,2DJX,C,12 19 2025,00408 930,24.7254,4909
254,2DJX,P,12 19 2025,00408 930,27.7100,4909
255,2DJX,C,12 19 2025,00409 600,24.3547,2587
256,2DJX,P,12 19 2025,00409 600,27.9568,2587
257,2DJX,C,12 19 2025,00409 730,24.2830,2579
258,2DJX,P,12 19 2025,00409 730,28.0049,2579
259,2DJX,C,12 19 2025,00409 740,24.2775,1935
260,2DJX,P,12 19 2025,00409 740,28.0086,1935
261,2DJX,C,12 19 2025,00410 470,23.9169,3092
262,2DJX,P,12 19 2025,00410 470,28.3208,3092
263,2DJX,C,06 18 2026,00400 000,37.6839,250
264,2DJX,C,06 18 2026,00420 000,27.0936,250
265,2DJX,C,12 18 2026,00332 330,88.6452,2350
266,2DJX,P,12 18 2026,00332 330,12.3077,2350
267,2DJX,C,12 18 2026,00333 160,88.0452,986
268,2DJX,P,12 18 2026,00333 160,12.4406,986
269,2DJX,C,12 18 2026,00339 950,83.1723,870
270,2DJX,P,12 18 2026,00339 950,13.5626,870
271,2DJX,C,12 18 2026,00341 950,81.7370,1296
272,2DJX,P,12 18 2026,00341 950,13.8931,1296
273,2DJX,C,12 18 2026,00344 600,79.8417,791
274,2DJX,P,12 18 2026,00344 600,14.3374,791
275,2DJX,C,12 18 2026,00347 610,77.7137,864
276,2DJX,P,12 18 2026,00347 610,14.8670,864
277,2DJX,C,12 18 2026,00348 500,77.0880,1180
278,2DJX,P,12 18 2026,00348 500,15.0271,1180
279,2DJX,C,12 18 2026,00353 120,73.9164,991
280,2DJX,P,12 18 2026,00353 120,15.9345,991
281,2DJX,C,12 18 2026,00353 140,73.9028,288
282,2DJX,P,12 18 2026,00353 140,15.9386,288
283,2DJX,C,12 18 2026,00353 860,73.4149,710
284,2DJX,P,12 18 2026,00353 860,16.0863,710
285,2DJX,C,12 18 2026,00354 490,72.9879,3579
286,2DJX,P,12 18 2026,00354 490,16.2156,3579
287,2DJX,C,12 18 2026,00358 900,69.9993,281
288,2DJX,P,12 18 2026,00358 900,17.1206,281
289,2DJX,C,12 18 2026,00358 970,69.9518,561
290,2DJX,P,12 18 2026,00358 970,17.1349,561
291,2DJX,C,12 18 2026,00359 340,69.7020,749
292,2DJX,P,12 18 2026,00359 340,17.2118,749
293,2DJX,C,12 18 2026,00359 470,69.6144,701
294,2DJX,P,12 18 2026,00359 470,17.2389,701
295,2DJX,C,12 18 2026,00359 670,69.4797,1211
296,2DJX,P,12 18 2026,00359 670,17.2808,1211
297,2DJX,C,12 18 2026,00362 990,67.2836,426
298,2DJX,P,12 18 2026,00362 990,18.0159,426
299,2DJX,C,12 18 2026,00363 350,67.0472,832
300,2DJX,P,12 18 2026,00363 350,18.0974,832
301,2DJX,C,12 18 2026,00366 710,64.8558,550
302,2DJX,P,12 18 2026,00366 710,18.8725,550
303,2DJX,C,12 18 2026,00368 270,63.8471,590
304,2DJX,P,12 18 2026,00368 270,19.2412,590
305,2DJX,C,12 18 2026,00368 610,63.6280,3298
306,2DJX,P,12 18 2026,00368 610,19.3223,3298
307,2DJX,C,12 18 2026,00368 740,63.5443,1095
308,2DJX,P,12 18 2026,00368 740,19.3534,1095
309,2DJX,C,12 18 2026,00369 240,63.2228,727
310,2DJX,P,12 18 2026,00369 240,19.4733,727
311,2DJX,C,12 18 2026,00370 000,62.7352,400
312,2DJX,C,12 18 2026,00372 470,61.1600,575
313,2DJX,P,12 18 2026,00372 470,20.2622,575
314,2DJX,C,12 18 2026,00373 640,60.4189,543
315,2DJX,P,12 18 2026,00373 640,20.5542,543
316,2DJX,C,12 18 2026,00383 900,54.0856,573
317,2DJX,P,12 18 2026,00383 900,23.2794,573
318,2DJX,C,12 18 2026,00385 150,53.3364,576
319,2DJX,P,12 18 2026,00385 150,23.6339,576
320,2DJX,C,12 18 2026,00389 670,50.6627,569
321,2DJX,P,12 18 2026,00389 670,24.9509,569
322,2DJX,C,12 18 2026,00391 640,49.5150,1836
323,2DJX,P,12 18 2026,00391 640,25.5425,1836
324,2DJX,C,12 18 2026,00404 280,42.3622,2665
325,2DJX,P,12 18 2026,00404 280,29.5496,2665
326,2DJX,C,12 18 2026,00405 320,41.7860,3597
327,2DJX,P,12 18 2026,00405 320,29.8916,3597
328,2DJX,C,12 18 2026,00413 120,37.5666,6265
329,2DJX,P,12 18 2026,00413 120,32.5589,6265
330,2DJX,C,12 18 2026,00415 710,36.2065,3957
331,2DJX,P,12 18 2026,00415 710,33.4855,3957
332,2DJX,C,12 18 2026,00420 400,33.8046,3876
333,2DJX,P,12 18 2026,00420 400,35.2244,3876
334,2DJX,C,12 18 2026,00421 010,33.5077,1682
335,2DJX,P,12 18 2026,00421 010,35.4660,1682
336,2DJX,C,12 18 2026,00450 000,20.9796,175
337,2DJX,P,12 17 2027,00273 000,5.3888,100
338,2DJX,C,12 17 2027,00334 270,97.3707,1026
339,2DJX,P,12 17 2027,00334 270,15.5424,1026
340,2DJX,C,12 17 2027,00343 420,91.3237,831
341,2DJX,P,12 17 2027,00343 420,17.2494,831
342,2DJX,C,12 17 2027,00346 790,89.0966,1304
343,2DJX,P,12 17 2027,00346 790,17.8781,1304
344,2DJX,C,12 17 2027,00356 290,82.8184,793
345,2DJX,P,12 17 2027,00356 290,19.6503,793
346,2DJX,C,12 17 2027,00356 480,82.6928,952
347,2DJX,P,12 17 2027,00356 480,19.6858,952
348,2DJX,C,12 17 2027,00363 300,78.3125,604
349,2DJX,P,12 17 2027,00363 300,21.0849,604
350,2DJX,C,12 17 2027,00366 150,76.5467,1364
351,2DJX,P,12 17 2027,00366 150,21.7343,1364
352,2DJX,C,12 17 2027,00372 620,72.5382,1196
353,2DJX,P,12 17 2027,00372 620,23.2085,1196
354,2DJX,C,12 17 2027,00373 380,72.0785,918
355,2DJX,P,12 17 2027,00373 380,23.3929,918
356,2DJX,C,12 17 2027,00375 730,70.6652,764
357,2DJX,P,12 17 2027,00375 730,23.9710,764
358,2DJX,C,12 17 2027,00375 890,70.5693,2350
359,2DJX,P,12 17 2027,00375 890,24.0108,2350
360,2DJX,C,12 17 2027,00379 490,68.4318,1914
361,2DJX,P,12 17 2027,00379 490,24.9239,1914
362,2DJX,C,12 17 2027,00382 550,66.6361,919
363,2DJX,P,12 17 2027,00382 550,25.7213,919
364,2DJX,C,12 17 2027,00383 360,66.1607,1475
365,2DJX,P,12 17 2027,00383 360,25.9324,1475
366,2DJX,C,12 17 2027,00384 460,65.5168,1183
367,2DJX,P,12 17 2027,00384 460,26.2206,1183
368,2DJX,C,12 17 2027,00385 470,64.9278,2356
369,2DJX,P,12 17 2027,00385 470,26.4876,2356
370,2DJX,C,12 17 2027,00386 410,64.3815,1625
371,2DJX,P,12 17 2027,00386 410,26.7378,1625
372,2DJX,C,12 17 2027,00389 030,62.8684,590
373,2DJX,P,12 17 2027,00389 030,27.4449,590
374,2DJX,C,12 17 2027,00389 130,62.8109,583
375,2DJX,P,12 17 2027,00389 130,27.4722,583
376,2DJX,C,12 17 2027,00391 550,61.4314,730
377,2DJX,P,12 17 2027,00391 550,28.1434,730
378,2DJX,P,12 17 2027,00400 000,30.6379,150
379,2DJX,C,12 17 2027,00420 000,46.1643,600
380,2DJX,C,12 17 2027,00432 610,39.9591,258
381,2DJX,P,12 17 2027,00432 610,41.4662,258
382,2DJX,C,12 17 2027,00433 130,39.7217,257
383,2DJX,P,12 17 2027,00433 130,41.6695,257
384,2DJX,C,12 17 2027,00438 070,37.4664,768
385,2DJX,P,12 17 2027,00438 070,43.6005,768
386,2DJX,C,12 15 2028,00366 840,86.0332,279
387,2DJX,P,12 15 2028,00366 840,24.1922,279
388,2DJX,C,12 15 2028,00369 220,84.5386,1788
389,2DJX,P,12 15 2028,00369 220,24.6352,1788
390,2DJX,C,12 15 2028,00396 120,69.3042,290
391,2DJX,P,12 15 2028,00396 120,31.3010,290
392,2DJX,C,12 15 2028,00397 960,68.3034,2316
393,2DJX,P,12 15 2028,00397 960,31.7982,2316
394,2DJX,C,12 15 2028,00406 670,63.6975,717
395,2DJX,P,12 15 2028,00406 670,34.2834,717
396,2DJX,C,12 15 2028,00408 740,62.6406,1566
397,2DJX,P,12 15 2028,00408 740,34.9117,1566
398,2DJX,C,12 15 2028,00427 170,53.3791,928
399,2DJX,P,12 15 2028,00427 170,40.6548,928
400,2DJX,C,12 15 2028,00428 110,52.9068,1066
401,2DJX,P,12 15 2028,00428 110,40.9477,1066
402,2DJX,C,12 15 2028,00434 600,49.6454,528
403,2DJX,P,12 15 2028,00434 600,42.9701,528
404,2DJX,C,12 15 2028,00442 850,45.8169,388
405,2DJX,P,12 15 2028,00442 850,45.8581,388
406,2DJX,C,12 15 2028,00443 220,45.6532,516
407,2DJX,P,12 15 2028,00443 220,45.9957,516
408,2DJX,C,12 15 2028,00447 520,43.8996,654
409,2DJX,P,12 15 2028,00447 520,47.7428,654
410,2DJX,C,12 21 2029,00406 970,73.2941,725
411,2DJX,P,12 21 2029,00406 970,35.4860,725
412,2NDX,P,05 17 2024,16000 010,15.5002,22
413,2NDX,P,06 21 2024,09500 010,0.6500,30
414,2NDX,P,06 21 2024,09700 010,0.8500,15
415,2NDX,P,06 21 2024,11500 010,3.4500,15
416,2NDX,C,06 21 2024,12000 010,5806.308,35
417,2NDX,C,06 21 2024,13009 530,4808.506,20
418,2NDX,P,06 21 2024,13009 530,8.0421,20
419,2NDX,P,06 21 2024,13100 010,8.4501,30
420,2NDX,C,06 21 2024,13695 570,4132.013,119
421,2NDX,P,06 21 2024,13695 570,11.9683,119
422,2NDX,C,06 21 2024,13696 870,4130.733,19
423,2NDX,P,06 21 2024,13696 870,11.9776,19
424,2NDX,P,06 21 2024,15000 010,29.6502,30
425,2NDX,C,06 21 2024,15500 010,2376.289,15
426,2NDX,P,06 21 2024,15500 010,45.9004,10
427,2NDX,C,06 21 2024,15709 370,2178.904,17
428,2NDX,P,06 21 2024,15709 370,56.1601,17
429,2NDX,C,06 21 2024,15823 670,2072.120,66
430,2NDX,P,06 21 2024,15823 670,62.7402,66
431,2NDX,C,06 21 2024,15992 300,1916.340,10
432,2NDX,P,06 21 2024,15992 300,74.2086,10
433,2NDX,C,06 21 2024,15992 400,1916.249,52
434,2NDX,P,06 21 2024,15992 400,74.2161,52
435,2NDX,P,06 21 2024,16000 010,74.7904,20
436,2NDX,C,06 21 2024,16032 050,1879.934,64
437,2NDX,P,06 21 2024,16032 050,77.2263,64
438,2NDX,P,06 21 2024,16200 010,91.8394,15
439,2NDX,C,06 21 2024,16330 890,1611.482,63
440,2NDX,P,06 21 2024,16330 890,105.1657,63
441,2NDX,C,06 21 2024,16716 660,1281.116,17
442,2NDX,P,06 21 2024,16716 660,157.4093,17
443,2NDX,C,06 21 2024,17194 000,908.3292,58
444,2NDX,P,06 21 2024,17194 000,258.0514,58
445,2NDX,C,06 21 2024,17279 000,847.1660,5
446,2NDX,P,06 21 2024,17279 000,281.1918,5
447,2NDX,C,06 21 2024,17348 000,798.9297,41
448,2NDX,P,06 21 2024,17348 000,301.3902,41
449,2NDX,C,06 21 2024,17361 000,790.0363,4
450,2NDX,P,06 21 2024,17361 000,305.3903,4
451,2NDX,C,06 21 2024,17569 000,653.2440,3
452,2NDX,P,06 21 2024,17569 000,374.8938,3
453,2NDX,C,06 21 2024,17579 000,646.9963,6
454,2NDX,P,06 21 2024,17579 000,378.5642,6
455,2NDX,C,06 21 2024,17611 000,627.2498,1
456,2NDX,P,06 21 2024,17611 000,390.5555,1
457,2NDX,C,06 21 2024,17813 000,509.3921,28
458,2NDX,P,06 21 2024,17813 000,473.0428,28
459,2NDX,C,06 21 2024,17888 350,469.0569,57
460,2NDX,P,06 21 2024,17888 350,507.4403,57
461,2NDX,C,06 21 2024,17903 000,461.4617,5
462,2NDX,P,06 21 2024,17903 000,514.3751,5
463,2NDX,C,06 21 2024,18143 840,346.1266,14
464,2NDX,P,06 21 2024,18143 840,637.9068,14
465,2NDX,C,06 21 2024,18157 000,340.3738,98
466,2NDX,P,06 21 2024,18157 000,645.2061,98
467,2NDX,C,06 21 2024,18208 000,318.6635,8
468,2NDX,P,06 21 2024,18208 000,674.0780,8
469,2NDX,C,06 21 2024,18226 000,311.1568,139
470,2NDX,P,06 21 2024,18226 000,684.4238,139
471,2NDX,C,06 21 2024,18252 000,300.8420,111
472,2NDX,P,06 21 2024,18252 000,699.8960,111
473,2NDX,C,06 21 2024,18258 070,298.4339,181
474,2NDX,P,06 21 2024,18258 070,703.5082,181
475,2NDX,C,06 21 2024,18258 330,298.3308,251
476,2NDX,P,06 21 2024,18258 330,703.6629,251
477,2NDX,C,06 21 2024,18261 750,296.9740,28
478,2NDX,P,06 21 2024,18261 750,705.6981,28
479,2NDX,C,06 21 2024,18264 750,295.7843,139
480,2NDX,P,06 21 2024,18264 750,707.4839,139
481,2NDX,C,06 21 2024,18266 000,295.2905,80
482,2NDX,P,06 21 2024,18266 000,708.2298,80
483,2NDX,C,06 21 2024,18268 770,294.1980,28
484,2NDX,P,06 21 2024,18268 770,709.8846,28
485,2NDX,C,06 21 2024,18274 000,292.1421,55
486,2NDX,P,06 21 2024,18274 000,713.0158,55
487,2NDX,C,06 21 2024,18287 000,287.0926,249
